Date,0
2017-02-16,0.10024959244671895
2017-02-17,0.09452841828321308
2017-02-21,0.09335812717501744
2017-02-22,0.09793161901713134
2017-02-23,0.09529660841173287
2017-02-24,0.09347036717682024
2017-02-27,0.09492424992123492
2017-02-28,0.0905040824449779
2017-03-01,0.09323562214154847
2017-03-02,0.12190054658894786
2017-03-03,0.13186367271950036
2017-03-06,0.12864699918105232
2017-03-07,0.13401270388190475
2017-03-08,0.13735633169417985
2017-03-09,0.1387295975508475
2017-03-10,0.134598346270154
2017-03-13,0.14080582286323517
2017-03-14,0.1471758942640432
2017-03-15,0.14533774712143263
2017-03-16,0.17029973044928085
2017-03-17,0.1742318265135964
2017-03-20,0.17231851512003057
2017-03-21,0.17690571217228088
2017-03-22,0.21371138662232883
2017-03-23,0.21467217453664952
2017-03-24,0.22140664174625216
2017-03-27,0.22192836492342274
2017-03-28,0.22138986524199677
2017-03-29,0.22430266317679962
2017-03-30,0.22153516585276883
2017-03-31,0.2183873806215959
2017-04-03,0.2232136078902371
2017-04-04,0.23035671474057312
2017-04-05,0.21874333979478822
2017-04-06,0.2201221196067685
2017-04-07,0.22660666525019227
2017-04-10,0.2247126108870512
2017-04-11,0.23121971091684684
2017-04-12,0.23432537304343187
2017-04-13,0.1840198537128923
2017-04-17,0.19815262983096146
2017-04-18,0.23232585951108817
2017-04-19,0.22674052290510963
2017-04-20,0.22501866725578057
2017-04-21,0.23748474813793202
2017-04-24,0.23513958013793587
2017-04-25,0.2637618703232774
2017-04-26,0.2691915339788277
2017-04-27,0.2581323271129064
2017-04-28,0.22179341605953196
2017-05-01,0.2183200639528089
2017-05-02,0.22306266143663714
2017-05-03,0.21483411699299654
2017-05-04,0.18176715389890447
2017-05-05,0.17790150658105963
2017-05-08,0.17787680710134632
2017-05-09,0.17809076437285912
2017-05-10,0.17771919569347533
2017-05-11,0.16440302042201924
2017-05-12,0.16595644413730787
2017-05-15,0.16629971901293633
2017-05-16,0.17172464510053223
2017-05-17,0.16894994262468158
2017-05-18,0.21633168626533497
2017-05-19,0.21363994970580613
2017-05-22,0.2228305836259
2017-05-23,0.2244157779160951
2017-05-24,0.2238220349881419
2017-05-25,0.22324632207559666
2017-05-26,0.22389466025120405
2017-05-30,0.20716031769092802
2017-05-31,0.19571830827771114
2017-06-01,0.19273794960851387
2017-06-02,0.19446966726416007
2017-06-05,0.19043818041876598
2017-06-06,0.19027801692237256
2017-06-07,0.1722095574055857
2017-06-08,0.16953507783325694
2017-06-09,0.16998788844107168
2017-06-12,0.1583980078132367
2017-06-13,0.15466088493684188
2017-06-14,0.1569824281254144
2017-06-15,0.15886509049235764
2017-06-16,0.16251182911292708
2017-06-19,0.16184652472536482
2017-06-20,0.16881602382688585
2017-06-21,0.17728362114841242
2017-06-22,0.17415894505204285
2017-06-23,0.17289845570040932
2017-06-26,0.16878394624645554
2017-06-27,0.16820225178137713
2017-06-28,0.17996437445664684
2017-06-29,0.18804527860688083
2017-06-30,0.1619324294331886
2017-07-03,0.16582560293783016
2017-07-05,0.15543186179779805
2017-07-06,0.14977635436939113
2017-07-07,0.16906693112027507
2017-07-10,0.17500239346044236
2017-07-11,0.17259742250813492
2017-07-12,0.17162728844056205
2017-07-13,0.1780005256718642
2017-07-14,0.17968109217962777
2017-07-17,0.169877557668247
2017-07-18,0.16901053753620987
2017-07-19,0.16693760440299785
2017-07-20,0.17299361182297973
2017-07-21,0.1682939232894163
2017-07-24,0.17049768048881073
2017-07-25,0.18874050694255476
2017-07-26,0.18975559967977046
2017-07-27,0.17939295004488007
2017-07-28,0.16417773608805208
2017-07-31,0.159732790472949
2017-08-01,0.16119261404391563
2017-08-02,0.14751058548529944
2017-08-03,0.13655974457139836
2017-08-04,0.13818899544517804
2017-08-07,0.14244312020487507
2017-08-08,0.14348084960829877
2017-08-09,0.14549735326314364
2017-08-10,0.12659305595546053
2017-08-11,0.15592496324256067
2017-08-14,0.1300616886037969
2017-08-15,0.15374585389818435
2017-08-16,0.1579792608105133
2017-08-17,0.16193977622696096
2017-08-18,0.20371982643844366
2017-08-21,0.19733997578689533
2017-08-22,0.20009911078076084
2017-08-23,0.21898084874746718
2017-08-24,0.21499626397724267
2017-08-25,0.21504608076585877
2017-08-28,0.2124155844196085
2017-08-29,0.21445086347158496
2017-08-30,0.21774282465135705
2017-08-31,0.211896924651571
2017-09-01,0.22071491315559935
2017-09-05,0.22222620558827447
2017-09-06,0.22047753936871048
2017-09-07,0.2212009657694611
2017-09-08,0.2186496470908202
2017-09-11,0.23536543522622225
2017-09-12,0.2644131567140358
2017-09-13,0.2622810395559033
2017-09-14,0.26721045813192806
2017-09-15,0.2681741696755552
2017-09-18,0.26191927811936494
2017-09-19,0.2578011128972776
2017-09-20,0.25437917072883404
2017-09-21,0.24790262617366013
2017-09-22,0.25231739909513573
2017-09-25,0.21517046754644145
2017-09-26,0.20649089821961172
2017-09-27,0.19159528108497703
2017-09-28,0.18978631053567951
2017-09-29,0.19075983138028035
2017-10-02,0.11247207914047136
2017-10-03,0.11021579069801028
2017-10-04,0.1103128439329266
2017-10-05,0.08781471422846915
2017-10-06,0.08089551626025489
2017-10-09,0.07867221147992073
2017-10-10,0.08273892531049233
2017-10-11,0.0822315779327544
2017-10-12,0.0819107385334807
2017-10-13,0.08015157583880922
2017-10-16,0.07758964690186645
2017-10-17,0.07749204126817523
2017-10-18,0.06127339445743185
2017-10-19,0.0621138067990427
2017-10-20,0.06284288238418595
2017-10-23,0.06296232180926765
2017-10-24,0.04037222977361059
2017-10-25,0.039210490303660535
2017-10-26,0.04777773520980161
2017-10-27,0.04812154284271783
2017-10-30,0.0430572220892434
2017-10-31,0.057395520089653304
2017-11-01,0.05486084013131539
2017-11-02,0.05656160037664533
2017-11-03,0.052020624646214146
2017-11-06,0.05203020819749339
2017-11-07,0.05401779982301756
2017-11-08,0.049775495270995763
2017-11-09,0.04933624748434406
2017-11-10,0.0568556717845493
2017-11-13,0.055501468253634716
2017-11-14,0.05234928618350971
2017-11-15,0.05157416877795203
2017-11-16,0.0665707020059135
2017-11-17,0.0737560152221295
2017-11-20,0.07568018032061719
2017-11-21,0.07603367678592084
2017-11-22,0.08448789962915543
2017-11-24,0.08279424570662128
2017-11-27,0.0845624693611574
2017-11-28,0.08503174319897026
2017-11-29,0.11009240460448494
2017-11-30,0.10059310678149426
2017-12-01,0.11190430640728458
2017-12-04,0.11619143416902918
2017-12-05,0.10678899239559592
2017-12-06,0.10654406913351941
2017-12-07,0.1091067111728006
2017-12-08,0.10352624903007829
2017-12-11,0.11264088764158749
2017-12-12,0.11743478551038404
2017-12-13,0.1075164587133817
2017-12-14,0.10683089173703166
2017-12-15,0.11493337774562151
2017-12-18,0.12766941419990302
2017-12-19,0.13006577126970884
