Date,volatility,threshold_33,threshold_66
2017-03-28,0.01030363458350501,0.013183549531314525,0.015623672846175888
2017-03-29,0.010221632581194429,0.013183549531314525,0.015623672846175888
2017-03-30,0.010314353618615784,0.013183549531314525,0.015623672846175888
2017-03-31,0.010174609789160185,0.013183549531314525,0.015623672846175888
2017-04-03,0.009999544025190186,0.013183549531314525,0.015623672846175888
2017-04-04,0.00992500027573324,0.013183549531314525,0.015623672846175888
2017-04-05,0.00986321039074382,0.013183549531314525,0.015623672846175888
2017-04-06,0.009515031069358075,0.013183549531314525,0.015623672846175888
2017-04-07,0.009413146242609246,0.013183549531314525,0.015623672846175888
2017-04-10,0.009191444736332346,0.013183549531314525,0.015623672846175888
2017-04-11,0.00883570645625696,0.013183549531314525,0.015623672846175888
2017-04-12,0.008682190717309518,0.013183549531314525,0.015623672846175888
2017-04-13,0.00849895187885371,0.013183549531314525,0.015623672846175888
2017-04-17,0.00847347923409353,0.013183549531314525,0.015623672846175888
2017-04-18,0.008540268780426487,0.013183549531314525,0.015623672846175888
2017-04-19,0.00857001469313546,0.013183549531314525,0.015623672846175888
2017-04-20,0.00860881626960464,0.013183549531314525,0.015623672846175888
2017-04-21,0.008659045572563414,0.013183549531314525,0.015623672846175888
2017-04-24,0.008731102084736243,0.013183549531314525,0.015623672846175888
2017-04-25,0.00898525458779485,0.013183549531314525,0.015623672846175888
2017-04-26,0.009103756197839128,0.013183549531314525,0.015623672846175888
2017-04-27,0.009196097988714931,0.013183549531314525,0.015623672846175888
2017-04-28,0.00918249016599153,0.013183549531314525,0.015623672846175888
2017-05-01,0.00912344837843704,0.013183549531314525,0.015623672846175888
2017-05-02,0.009648863676181889,0.013183549531314525,0.015623672846175888
2017-05-03,0.009608951576706548,0.013183549531314525,0.015623672846175888
2017-05-04,0.00973457977110429,0.013183549531314525,0.015623672846175888
2017-05-05,0.009776644369916428,0.013183549531314525,0.015623672846175888
2017-05-08,0.009820749803633004,0.013183549531314525,0.015623672846175888
2017-05-09,0.009752098867375965,0.013183549531314525,0.015623672846175888
2017-05-10,0.01017452386104502,0.013183549531314525,0.015623672846175888
2017-05-11,0.010232126113330499,0.013183549531314525,0.015623672846175888
2017-05-12,0.010091978371067345,0.013183549531314525,0.015623672846175888
2017-05-15,0.010138129660988038,0.013183549531314525,0.015623672846175888
2017-05-16,0.010384058046348095,0.013183549531314525,0.015623672846175888
2017-05-17,0.010721211344801933,0.013183549531314525,0.015623672846175888
2017-05-18,0.010895442013784264,0.013183549531314525,0.015623672846175888
2017-05-19,0.010951081771380633,0.013183549531314525,0.015623672846175888
2017-05-22,0.011073806076153303,0.013183549531314525,0.015623672846175888
2017-05-23,0.011092088029964265,0.013183549531314525,0.015623672846175888
2017-05-24,0.011162820172721556,0.013183549531314525,0.015623672846175888
2017-05-25,0.011139398321065728,0.013183549531314525,0.015623672846175888
2017-05-26,0.011096128591217145,0.013183549531314525,0.015623672846175888
2017-05-30,0.011055933772346366,0.013183549531314525,0.015623672846175888
2017-05-31,0.011050247043140508,0.013183549531314525,0.015623672846175888
2017-06-01,0.011104987960422703,0.013183549531314525,0.015623672846175888
2017-06-02,0.011135655592094682,0.013183549531314525,0.015623672846175888
2017-06-05,0.011151807786827094,0.013183549531314525,0.015623672846175888
2017-06-06,0.011225950895097061,0.013183549531314525,0.015623672846175888
2017-06-07,0.011031881733729982,0.013183549531314525,0.015623672846175888
2017-06-08,0.01115034472956546,0.013183549531314525,0.015623672846175888
2017-06-09,0.011452202976391984,0.013183549531314525,0.015623672846175888
2017-06-12,0.011482971965510192,0.013183549531314525,0.015623672846175888
2017-06-13,0.011390227879636193,0.013183549531314525,0.015623672846175888
2017-06-14,0.010819414082014756,0.013183549531314525,0.015623672846175888
2017-06-15,0.010751365630569895,0.013183549531314525,0.015623672846175888
2017-06-16,0.010753350243324631,0.013183549531314525,0.015623672846175888
2017-06-19,0.010837940885855159,0.013183549531314525,0.015623672846175888
2017-06-20,0.010970332882184934,0.013183549531314525,0.015623672846175888
2017-06-21,0.011266164741488845,0.013183549531314525,0.015623672846175888
2017-06-22,0.010994580598601318,0.013183549531314525,0.015623672846175888
2017-06-23,0.01101718755133219,0.013183549531314525,0.015623672846175888
2017-06-26,0.010981078981791863,0.013183549531314525,0.015623672846175888
2017-06-27,0.011090090913160903,0.013183549531314525,0.015623672846175888
2017-06-28,0.010933223805105896,0.013183549531314525,0.015623672846175888
2017-06-29,0.010637790834101433,0.013183549531314525,0.015623672846175888
2017-06-30,0.010637384059676392,0.013183549531314525,0.015623672846175888
2017-07-03,0.010708408346588176,0.013183549531314525,0.015623672846175888
2017-07-05,0.01087088336915842,0.013183549531314525,0.015623672846175888
2017-07-06,0.01085677579212861,0.013183549531314525,0.015623672846175888
2017-07-07,0.010881428133154033,0.013183549531314525,0.015623672846175888
2017-07-10,0.01091003407520003,0.013183549531314525,0.015623672846175888
2017-07-11,0.011010916614736316,0.013183549531314525,0.015623672846175888
2017-07-12,0.011092702776579042,0.013183549531314525,0.015623672846175888
2017-07-13,0.011146738046740682,0.013183549531314525,0.015623672846175888
2017-07-14,0.011115236019221642,0.013183549531314525,0.015623672846175888
2017-07-17,0.010976943224468705,0.013183549531314525,0.015623672846175888
2017-07-18,0.011196639204145462,0.013183549531314525,0.015623672846175888
2017-07-19,0.011020828737727797,0.013183549531314525,0.015623672846175888
2017-07-20,0.011097307436429431,0.013183549531314525,0.015623672846175888
2017-07-21,0.01093736077179939,0.013183549531314525,0.015623672846175888
2017-07-24,0.010476063047777316,0.013183549531314525,0.015623672846175888
2017-07-25,0.010787193318129674,0.013183549531314525,0.015623672846175888
2017-07-26,0.011060583795617859,0.013183549531314525,0.015623672846175888
2017-07-27,0.011439504635598062,0.013183549531314525,0.015623672846175888
2017-07-28,0.011532498970834073,0.013183549531314525,0.015623672846175888
2017-07-31,0.011404638720084145,0.013183549531314525,0.015623672846175888
2017-08-01,0.01140761088440472,0.013183549531314525,0.015623672846175888
2017-08-02,0.011361381107663363,0.013183549531314525,0.015623672846175888
2017-08-03,0.011166228181453268,0.013183549531314525,0.015623672846175888
2017-08-04,0.010991344292509437,0.013183549531314525,0.015623672846175888
2017-08-07,0.01093456053261002,0.013183549531314525,0.015623672846175888
2017-08-08,0.010972313645977684,0.013183549531314525,0.015623672846175888
2017-08-09,0.010973949507378998,0.013183549531314525,0.015623672846175888
2017-08-10,0.011036981580658104,0.013183549531314525,0.015623672846175888
2017-08-11,0.01093453824794142,0.013183549531314525,0.015623672846175888
2017-08-14,0.010893203752681263,0.013183549531314525,0.015623672846175888
2017-08-15,0.010776989775563172,0.013183549531314525,0.015623672846175888
2017-08-16,0.01065340729903419,0.013183549531314525,0.015623672846175888
2017-08-17,0.01071654718664469,0.013183549531314525,0.015623672846175888
2017-08-18,0.010729724991264239,0.013183549531314525,0.015623672846175888
2017-08-21,0.01064746213921103,0.013183549531314525,0.015623672846175888
2017-08-22,0.010632619455432405,0.013183549531314525,0.015623672846175888
2017-08-23,0.010565834239870795,0.013183549531314525,0.015623672846175888
2017-08-24,0.010564350971068706,0.013183549531314525,0.015623672846175888
2017-08-25,0.010558985880248034,0.013183549531314525,0.015623672846175888
2017-08-28,0.010533947452601219,0.013183549531314525,0.015623672846175888
2017-08-29,0.010266763291906133,0.013183549531314525,0.015623672846175888
2017-08-30,0.010442596517834092,0.013183549531314525,0.015623672846175888
2017-08-31,0.010350780509615323,0.013183549531314525,0.015623672846175888
2017-09-01,0.010357866899276817,0.013183549531314525,0.015623672846175888
2017-09-05,0.010517563146274894,0.013183549531314525,0.015623672846175888
2017-09-06,0.010176246436208661,0.013183549531314525,0.015623672846175888
2017-09-07,0.010200092114553808,0.013183549531314525,0.015623672846175888
2017-09-08,0.009934067754280225,0.013183549531314525,0.015623672846175888
2017-09-11,0.00984303900566303,0.013183549531314525,0.015623672846175888
2017-09-12,0.009848085571840443,0.013183549531314525,0.015623672846175888
2017-09-13,0.00979004372243285,0.013183549531314525,0.015623672846175888
2017-09-14,0.00976929726218236,0.013183549531314525,0.015623672846175888
2017-09-15,0.009875770376486147,0.013183549531314525,0.015623672846175888
2017-09-18,0.009993607987244262,0.013183549531314525,0.015623672846175888
2017-09-19,0.01006292999148379,0.013183549531314525,0.015623672846175888
2017-09-20,0.010211084519437176,0.013183549531314525,0.015623672846175888
2017-09-21,0.010089664974924422,0.013183549531314525,0.015623672846175888
2017-09-22,0.009940104344417165,0.013183549531314525,0.015623672846175888
2017-09-25,0.010157729836555858,0.013183549531314525,0.015623672846175888
2017-09-26,0.00999551421423932,0.013183549531314525,0.015623672846175888
2017-09-27,0.01003750153402447,0.013183549531314525,0.015623672846175888
2017-09-28,0.009999319484446297,0.013183549531314525,0.015623672846175888
2017-09-29,0.00992655045666163,0.013183549531314525,0.015623672846175888
2017-10-02,0.0099394488683163,0.013183549531314525,0.015623672846175888
2017-10-03,0.009992787634570649,0.013183549531314525,0.015623672846175888
2017-10-04,0.009940898362931301,0.013183549531314525,0.015623672846175888
2017-10-05,0.00997544689598847,0.013183549531314525,0.015623672846175888
2017-10-06,0.00996313923887879,0.013183549531314525,0.015623672846175888
2017-10-09,0.009993231565964662,0.013183549531314525,0.015623672846175888
2017-10-10,0.010039890556518528,0.013183549531314525,0.015623672846175888
2017-10-11,0.010056571536099469,0.013183549531314525,0.015623672846175888
2017-10-12,0.01003698183377222,0.013183549531314525,0.015623672846175888
2017-10-13,0.0099902942616349,0.013183549531314525,0.015623672846175888
2017-10-16,0.010041908184986743,0.013183549531314525,0.015623672846175888
2017-10-17,0.009960848395470352,0.013183549531314525,0.015623672846175888
2017-10-18,0.00991173797547254,0.013183549531314525,0.015623672846175888
2017-10-19,0.009900312946354493,0.013183549531314525,0.015623672846175888
2017-10-20,0.009866530105858161,0.013183549531314525,0.015623672846175888
2017-10-23,0.009877687180180667,0.013183549531314525,0.015623672846175888
2017-10-24,0.009892035523827995,0.013183549531314525,0.015623672846175888
2017-10-25,0.010173568061096039,0.013183549531314525,0.015623672846175888
2017-10-26,0.010376328411938172,0.013183549531314525,0.015623672846175888
2017-10-27,0.010708736499165417,0.013183549531314525,0.015623672846175888
2017-10-30,0.010846590736693619,0.013183549531314525,0.015623672846175888
2017-10-31,0.01095641587054698,0.013183549531314525,0.015623672846175888
2017-11-01,0.010870427294797225,0.013183549531314525,0.015623672846175888
2017-11-02,0.011046903121728117,0.013183549531314525,0.015623672846175888
2017-11-03,0.011368289430123253,0.013183549531314525,0.015623672846175888
2017-11-06,0.011358474331097542,0.013183549531314525,0.015623672846175888
2017-11-07,0.011728371511574477,0.013183549531314525,0.015623672846175888
2017-11-08,0.011701620800187827,0.013183549531314525,0.015623672846175888
2017-11-09,0.011773851460615685,0.013183549531314525,0.015623672846175888
2017-11-10,0.011920986007068353,0.013183549531314525,0.015623672846175888
2017-11-13,0.011980171480853986,0.013183549531314525,0.015623672846175888
2017-11-14,0.01206083475020629,0.013183549531314525,0.015623672846175888
2017-11-15,0.012265347351228754,0.013183549531314525,0.015623672846175888
2017-11-16,0.012459852199949824,0.013183549531314525,0.015623672846175888
2017-11-17,0.012528347785979181,0.013183549531314525,0.015623672846175888
2017-11-20,0.012487133866808112,0.013183549531314525,0.015623672846175888
2017-11-21,0.012539185994678546,0.013183549531314525,0.015623672846175888
2017-11-22,0.012567588360105216,0.013183549531314525,0.015623672846175888
2017-11-24,0.01239516823182368,0.013183549531314525,0.015623672846175888
2017-11-27,0.012746776844621697,0.013183549531314525,0.015623672846175888
2017-11-28,0.01280588807901677,0.013183549531314525,0.015623672846175888
2017-11-29,0.013252861257062494,0.013183549531314525,0.015623672846175888
2017-11-30,0.01335265178009938,0.013183549531314525,0.015623672846175888
2017-12-01,0.01315731167329019,0.013183549531314525,0.015623672846175888
2017-12-04,0.01356714561607351,0.013183549531314525,0.015623672846175888
2017-12-05,0.013549991991643464,0.013183549531314525,0.015623672846175888
2017-12-06,0.01359575987093048,0.013183549531314525,0.015623672846175888
2017-12-07,0.013348130186558298,0.013183549531314525,0.015623672846175888
2017-12-08,0.01312364902554871,0.013183549531314525,0.015623672846175888
2017-12-11,0.0126360474399256,0.013183549531314525,0.015623672846175888
2017-12-12,0.012510587965094721,0.013183549531314525,0.015623672846175888
2017-12-13,0.01249441063141241,0.013183549531314525,0.015623672846175888
2017-12-14,0.01245522617058663,0.013183549531314525,0.015623672846175888
2017-12-15,0.012359909754597347,0.013183549531314525,0.015623672846175888
2017-12-18,0.01220822699277719,0.013183549531314525,0.015623672846175888
2017-12-19,0.012004317394272518,0.013183549531314525,0.015623672846175888
2017-12-20,0.011759168543272193,0.013183549531314525,0.015623672846175888
2017-12-21,0.011801708688031935,0.013183549531314525,0.015623672846175888
2017-12-22,0.01161425175278823,0.013183549531314525,0.015623672846175888
2017-12-26,0.011481102105544785,0.013183549531314525,0.015623672846175888
2017-12-27,0.011289753735818066,0.013183549531314525,0.015623672846175888
2017-12-28,0.011084099683593638,0.013183549531314525,0.015623672846175888
2017-12-29,0.010823304970775043,0.013183549531314525,0.015623672846175888
2018-01-02,0.010862090669788995,0.013183549531314525,0.015623672846175888
2018-01-03,0.010966313079207602,0.013183549531314525,0.015623672846175888
2018-01-04,0.011049284075018512,0.013183549531314525,0.015623672846175888
2018-01-05,0.011092369966534435,0.013183549531314525,0.015623672846175888
2018-01-08,0.011106841410700775,0.013183549531314525,0.015623672846175888
2018-01-09,0.011309721931639408,0.013183549531314525,0.015623672846175888
2018-01-10,0.011041120889905814,0.013183549531314525,0.015623672846175888
2018-01-11,0.010996564758236703,0.013183549531314525,0.015623672846175888
2018-01-12,0.010617049060946678,0.013183549531314525,0.015623672846175888
2018-01-16,0.010694981135337175,0.013183549531314525,0.015623672846175888
2018-01-17,0.010872261614920527,0.013183549531314525,0.015623672846175888
2018-01-18,0.010396858305518168,0.013183549531314525,0.015623672846175888
2018-01-19,0.010452453556010162,0.013183549531314525,0.015623672846175888
2018-01-22,0.010429713531985189,0.013183549531314525,0.015623672846175888
2018-01-23,0.010604988069162642,0.013183549531314525,0.015623672846175888
2018-01-24,0.010769488075325646,0.013183549531314525,0.015623672846175888
2018-01-25,0.010966285348840785,0.013183549531314525,0.015623672846175888
2018-01-26,0.011306064097430143,0.013183549531314525,0.015623672846175888
2018-01-29,0.011293590779681993,0.013183549531314525,0.015623672846175888
2018-01-30,0.01138904709818531,0.013183549531314525,0.015623672846175888
2018-01-31,0.011605223853265937,0.013183549531314525,0.015623672846175888
2018-02-01,0.011851257912872264,0.013183549531314525,0.015623672846175888
2018-02-02,0.012056056315843618,0.013183549531314525,0.015623672846175888
2018-02-05,0.012191846379577426,0.013183549531314525,0.015623672846175888
2018-02-06,0.012483154220418322,0.013183549531314525,0.015623672846175888
2018-02-07,0.012740971287988739,0.013183549531314525,0.015623672846175888
2018-02-08,0.012958331534152908,0.013183549531314525,0.015623672846175888
2018-02-09,0.013305937155480282,0.013183549531314525,0.015623672846175888
2018-02-12,0.013449812363533629,0.013183549531314525,0.015623672846175888
2018-02-13,0.013618529693595565,0.013183549531314525,0.015623672846175888
2018-02-14,0.013616902214645036,0.013183549531314525,0.015623672846175888
2018-02-15,0.013572398217505744,0.013183549531314525,0.015623672846175888
2018-02-16,0.01355340333180299,0.013183549531314525,0.015623672846175888
2018-02-20,0.013664038136346009,0.013183549531314525,0.015623672846175888
2018-02-21,0.013693918876730297,0.013183549531314525,0.015623672846175888
2018-02-22,0.01359630587189024,0.013183549531314525,0.015623672846175888
2018-02-23,0.013615889484441824,0.013183549531314525,0.015623672846175888
2018-02-26,0.01362230311348562,0.013183549531314525,0.015623672846175888
2018-02-27,0.013573629057430448,0.013183549531314525,0.015623672846175888
2018-02-28,0.013659150301116257,0.013183549531314525,0.015623672846175888
2018-03-01,0.013590554598748283,0.013183549531314525,0.015623672846175888
2018-03-02,0.013650932679639101,0.013183549531314525,0.015623672846175888
2018-03-05,0.013684385507884648,0.013183549531314525,0.015623672846175888
2018-03-06,0.013719430042047998,0.013183549531314525,0.015623672846175888
2018-03-07,0.0136368673166141,0.013183549531314525,0.015623672846175888
2018-03-08,0.013505195493235743,0.013183549531314525,0.015623672846175888
2018-03-09,0.013423153010871096,0.013183549531314525,0.015623672846175888
2018-03-12,0.013055821560280062,0.013183549531314525,0.015623672846175888
2018-03-13,0.013005024217639166,0.013183549531314525,0.015623672846175888
2018-03-14,0.012995267159730711,0.013183549531314525,0.015623672846175888
2018-03-15,0.012737781863181368,0.013183549531314525,0.015623672846175888
2018-03-16,0.012428324481171182,0.013183549531314525,0.015623672846175888
2018-03-19,0.012311211128339198,0.013183549531314525,0.015623672846175888
2018-03-20,0.012380557579440964,0.013183549531314525,0.015623672846175888
2018-03-21,0.012246351761849055,0.013183549531314525,0.015623672846175888
2018-03-22,0.0123421449788861,0.013183549531314525,0.015623672846175888
2018-03-23,0.012358122945642076,0.013183549531314525,0.015623672846175888
2018-03-26,0.012379357726087602,0.013183549531314525,0.015623672846175888
2018-03-27,0.012639573408910839,0.013183549531314525,0.015623672846175888
2018-03-28,0.012806088962347055,0.013183549531314525,0.015623672846175888
2018-03-29,0.01269546640171777,0.013183549531314525,0.015623672846175888
2018-04-02,0.012648592973432024,0.013183549531314525,0.015623672846175888
2018-04-03,0.012661598328944151,0.013183549531314525,0.015623672846175888
2018-04-04,0.012554463341710096,0.013183549531314525,0.015623672846175888
2018-04-05,0.012552535558406392,0.013183549531314525,0.015623672846175888
2018-04-06,0.012572749919011373,0.013183549531314525,0.015623672846175888
2018-04-09,0.012557969902342696,0.013183549531314525,0.015623672846175888
2018-04-10,0.012697906763827153,0.013183549531314525,0.015623672846175888
2018-04-11,0.012648126961696263,0.013183549531314525,0.015623672846175888
2018-04-12,0.012549909018696813,0.013183549531314525,0.015623672846175888
2018-04-13,0.012511285513592296,0.013183549531314525,0.015623672846175888
2018-04-16,0.012577440447201597,0.013183549531314525,0.015623672846175888
2018-04-17,0.012654120031472595,0.013183549531314525,0.015623672846175888
2018-04-18,0.01262655341951286,0.013183549531314525,0.015623672846175888
2018-04-19,0.012765237575090871,0.013183549531314525,0.015623672846175888
2018-04-20,0.012797087514349341,0.013183549531314525,0.015623672846175888
2018-04-23,0.012744190032032405,0.013183549531314525,0.015623672846175888
2018-04-24,0.013127614975226787,0.013183549531314525,0.015623672846175888
2018-04-25,0.013229992418798292,0.013183549531314525,0.015623672846175888
2018-04-26,0.013606178169936558,0.013183549531314525,0.015623672846175888
2018-04-27,0.01376851597416952,0.013183549531314525,0.015623672846175888
2018-04-30,0.013934149820296393,0.013183549531314525,0.015623672846175888
2018-05-01,0.014054983234841919,0.013183549531314525,0.015623672846175888
2018-05-02,0.014040602063834796,0.013183549531314525,0.015623672846175888
2018-05-03,0.013893672069762697,0.013183549531314525,0.015623672846175888
2018-05-04,0.013672028076841005,0.013183549531314525,0.015623672846175888
2018-05-07,0.01359632077243487,0.013183549531314525,0.015623672846175888
2018-05-08,0.013496527653496163,0.013183549531314525,0.015623672846175888
2018-05-09,0.013271226246019644,0.013183549531314525,0.015623672846175888
2018-05-10,0.013104803154970751,0.013183549531314525,0.015623672846175888
2018-05-11,0.01296009997837354,0.013183549531314525,0.015623672846175888
2018-05-14,0.012842255942619615,0.013183549531314525,0.015623672846175888
2018-05-15,0.01283232582141904,0.013183549531314525,0.015623672846175888
2018-05-16,0.01279378263528877,0.013183549531314525,0.015623672846175888
2018-05-17,0.012860423925644775,0.013183549531314525,0.015623672846175888
2018-05-18,0.012889428775502719,0.013183549531314525,0.015623672846175888
2018-05-21,0.012839833560871225,0.013183549531314525,0.015623672846175888
2018-05-22,0.012691593016937917,0.013183549531314525,0.015623672846175888
2018-05-23,0.012942422378643794,0.013183549531314525,0.015623672846175888
2018-05-24,0.01282556861053263,0.013183549531314525,0.015623672846175888
2018-05-25,0.012806602050552139,0.013183549531314525,0.015623672846175888
2018-05-29,0.01278674622024937,0.013183549531314525,0.015623672846175888
2018-05-30,0.012598312104304257,0.013183549531314525,0.015623672846175888
2018-05-31,0.012787234209162708,0.013183549531314525,0.015623672846175888
2018-06-01,0.01261161950459218,0.013183549531314525,0.015623672846175888
2018-06-04,0.01265641893348861,0.013183549531314525,0.015623672846175888
2018-06-05,0.012625552462541604,0.013183549531314525,0.015623672846175888
2018-06-06,0.012349320465051395,0.013183549531314525,0.015623672846175888
2018-06-07,0.012305883447750545,0.013183549531314525,0.015623672846175888
2018-06-08,0.011809925058926415,0.013183549531314525,0.015623672846175888
2018-06-11,0.011619344546357751,0.013183549531314525,0.015623672846175888
2018-06-12,0.01143041298853308,0.013183549531314525,0.015623672846175888
2018-06-13,0.011313427167352945,0.013183549531314525,0.015623672846175888
2018-06-14,0.01121197795369275,0.013183549531314525,0.015623672846175888
2018-06-15,0.011244535892101946,0.013183549531314525,0.015623672846175888
2018-06-18,0.011322833725217602,0.013183549531314525,0.015623672846175888
2018-06-19,0.011370659656387902,0.013183549531314525,0.015623672846175888
2018-06-20,0.01141373590539537,0.013183549531314525,0.015623672846175888
2018-06-21,0.011401220591916266,0.013183549531314525,0.015623672846175888
2018-06-22,0.011457163724642179,0.013183549531314525,0.015623672846175888
2018-06-25,0.01173808767421987,0.013183549531314525,0.015623672846175888
2018-06-26,0.011851966534427749,0.013183549531314525,0.015623672846175888
2018-06-27,0.011952860919195916,0.013183549531314525,0.015623672846175888
2018-06-28,0.01196708473254681,0.013183549531314525,0.015623672846175888
2018-06-29,0.012043513838602535,0.013183549531314525,0.015623672846175888
2018-07-02,0.012002733145888888,0.013183549531314525,0.015623672846175888
2018-07-03,0.012027090479293744,0.013183549531314525,0.015623672846175888
2018-07-05,0.012028884114557156,0.013183549531314525,0.015623672846175888
2018-07-06,0.01178456893958537,0.013183549531314525,0.015623672846175888
2018-07-09,0.011943890049991813,0.013183549531314525,0.015623672846175888
2018-07-10,0.011875722680631919,0.013183549531314525,0.015623672846175888
2018-07-11,0.011852226103335865,0.013183549531314525,0.015623672846175888
2018-07-12,0.012140267583339468,0.013183549531314525,0.015623672846175888
2018-07-13,0.01195669394085272,0.013183549531314525,0.015623672846175888
2018-07-16,0.01195697143616665,0.013183549531314525,0.015623672846175888
2018-07-17,0.011922044421852308,0.013183549531314525,0.015623672846175888
2018-07-18,0.011929746053203395,0.013183549531314525,0.015623672846175888
2018-07-19,0.011957250840824109,0.013183549531314525,0.015623672846175888
2018-07-20,0.01184374329939174,0.013183549531314525,0.015623672846175888
2018-07-23,0.011922145562586172,0.013183549531314525,0.015623672846175888
2018-07-24,0.012082659777023956,0.013183549531314525,0.015623672846175888
2018-07-25,0.012296270286758774,0.013183549531314525,0.015623672846175888
2018-07-26,0.012945751447306962,0.013183549531314525,0.015623672846175888
2018-07-27,0.013054229941178464,0.013183549531314525,0.015623672846175888
2018-07-30,0.013223247245287706,0.013183549531314525,0.015623672846175888
2018-07-31,0.013284570185258294,0.013183549531314525,0.015623672846175888
2018-08-01,0.013314505939329889,0.013183549531314525,0.015623672846175888
2018-08-02,0.013308606330472959,0.013183549531314525,0.015623672846175888
2018-08-03,0.013276667095978596,0.013183549531314525,0.015623672846175888
2018-08-06,0.013302356288558062,0.013183549531314525,0.015623672846175888
2018-08-07,0.013074573028574715,0.013183549531314525,0.015623672846175888
2018-08-08,0.012975252505115852,0.013183549531314525,0.015623672846175888
2018-08-09,0.012891537853236431,0.013183549531314525,0.015623672846175888
2018-08-10,0.012836314731339006,0.013183549531314525,0.015623672846175888
2018-08-13,0.012687305609955539,0.013183549531314525,0.015623672846175888
2018-08-14,0.012631780034067468,0.013183549531314525,0.015623672846175888
2018-08-15,0.012932923858823574,0.013183549531314525,0.015623672846175888
2018-08-16,0.013011191083799584,0.013183549531314525,0.015623672846175888
2018-08-17,0.013012666180962992,0.013183549531314525,0.015623672846175888
2018-08-20,0.012823023895905566,0.013183549531314525,0.015623672846175888
2018-08-21,0.012935336688529694,0.013183549531314525,0.015623672846175888
2018-08-22,0.012955502335870292,0.013183549531314525,0.015623672846175888
2018-08-23,0.012698800000498145,0.013183549531314525,0.015623672846175888
2018-08-24,0.012691006778490692,0.013183549531314525,0.015623672846175888
2018-08-27,0.012697956344557887,0.013183549531314525,0.015623672846175888
2018-08-28,0.012581410193625547,0.013183549531314525,0.015623672846175888
2018-08-29,0.012571727255898222,0.013183549531314525,0.015623672846175888
