,market_volatility,cross_sectional_dispersion,avg_correlation,market_volatility_z,avg_correlation_z,cross_sectional_dispersion_z,regime_score,label
2019-03-28,0.006502769598366119,0.01119302129375199,0.27548016623149124,-0.36835161918328446,-0.047090707776644466,-0.7170084614736995,-0.3417047142193754,1
2019-03-29,0.006550564075648506,0.011041223149291167,0.28040418374126563,-0.36246803919189907,-0.013883371397148103,-0.7539522783450779,-0.3361894866841096,1
2019-04-01,0.006511973859271935,0.011074605787503545,0.2670147309409992,-0.36721855929059044,-0.10418119470773354,-0.7458277912034065,-0.36402919629829655,1
2019-04-02,0.006512579519884576,0.011000976494392304,0.2695882767255514,-0.36714400145745313,-0.08682532617436275,-0.7637472929913399,-0.3623690571793034,1
2019-04-03,0.006502971784080906,0.011158648403418368,0.2669293763918427,-0.36832672978405456,-0.10475682166676305,-0.7253739508565624,-0.3606652015633687,1
2019-04-04,0.006460031383752366,0.011151919439603971,0.26538672171733657,-0.37361276479396527,-0.11516041032014201,-0.7270116099187085,-0.36675682747676697,1
2019-04-05,0.0064242943823092915,0.011161455487097403,0.2647904957265286,-0.3780120493682118,-0.11918132961940478,-0.7246907779116675,-0.36969857915226084,1
2019-04-08,0.006423765553055274,0.011047693234401358,0.26927439901324446,-0.3780771491327602,-0.08894210231374763,-0.7523776237911494,-0.3661967300187343,1
2019-04-09,0.006580106290071637,0.011099690136546322,0.2759100737864568,-0.35883134324784266,-0.04419143197969813,-0.7397228970977129,-0.34061768063737335,1
2019-04-10,0.006588688325389461,0.010997992257092045,0.2794027200860617,-0.3577748803644225,-0.02063719394229183,-0.76447358063282,-0.33797331449146284,1
2019-04-11,0.006546150039617057,0.010793455812737078,0.28174047007742326,-0.36301141440076357,-0.004871520855182008,-0.8142525615987104,-0.3458176757766785,1
2019-04-12,0.006582031998859784,0.011103391325351836,0.2756115780765245,-0.35859428527923604,-0.04620447263763318,-0.7388221216506677,-0.34092290876104153,1
2019-04-15,0.006483689561114028,0.011063030598902063,0.2698650423609276,-0.370700403641121,-0.08495883209021725,-0.7486448984181469,-0.3605668311312551,1
2019-04-16,0.0064779662180607395,0.011589851606845369,0.26142985653767264,-0.3714049567314959,-0.14184531807454936,-0.6204300318228867,-0.3523420801526901,1
2019-04-17,0.0062558507278420465,0.011768610478320667,0.24411898150467565,-0.39874774460855994,-0.2585890236164281,-0.5769246580558044,-0.3923355110003693,1
2019-04-18,0.006004366012682445,0.011887712786933843,0.22436963042264982,-0.42970593313544975,-0.39177769391578504,-0.5479381780563788,-0.4419739103537362,1
2019-04-22,0.005925401722774369,0.011943783541311202,0.21849690077071945,-0.43942656912843553,-0.43138309918300344,-0.5342919790931773,-0.4559866101377542,1
2019-04-23,0.005606503279382722,0.011922257704426651,0.19416718526054175,-0.47868350021144324,-0.5954615260692105,-0.5395308216277199,-0.5258863722520287,1
2019-04-24,0.005693188578800524,0.01200562579688953,0.1938506744941884,-0.4680123950503082,-0.5975960593979738,-0.5192411431747685,-0.5171332439794999,1
2019-04-25,0.005609439116753695,0.012439897959206397,0.17564003878807743,-0.47832209372692913,-0.7204077074834823,-0.41355031741429654,-0.5379934225913685,1
2019-04-26,0.005604244801873959,0.012798412201983161,0.16687799659491145,-0.4789615225654287,-0.7794984970475377,-0.32629704710608143,-0.5385897198181919,1
2019-04-29,0.005575502149049317,0.012643770328007209,0.1689702503170926,-0.4824997911410895,-0.7653884389484742,-0.3639329555890658,-0.5436530183729001,1
2019-04-30,0.00556839018999175,0.012734358034854782,0.1687262852898223,-0.4833752851811942,-0.7670337273149993,-0.3418862061741638,-0.5401750020199296,1
2019-05-01,0.005971472952890964,0.012638609241923181,0.19192145932004306,-0.4337551237417443,-0.6106065933997524,-0.36518903299253447,-0.4730973464893048,1
2019-05-02,0.005941371175869376,0.012646255184795108,0.19140517784950037,-0.4374607027763879,-0.6140883707136593,-0.3633282044937883,-0.47562250350104934,1
2019-05-03,0.005845572237691545,0.012492107111377184,0.18629325907922897,-0.4492537120926916,-0.648562904123034,-0.40084393444987704,-0.4993645141732314,1
2019-05-06,0.004773625465866253,0.01230867531470331,0.14642359499728153,-0.5812121503297731,-0.91744199398789,-0.44548657964674554,-0.6549359892906026,0
2019-05-07,0.005679939282407858,0.012399021098967908,0.19520060886569818,-0.46964340556843254,-0.5884921671644503,-0.42349870805037176,-0.49606909454362574,1
2019-05-08,0.005499646913400143,0.012485935370588667,0.18179288659878576,-0.49183769736130817,-0.6789131988761397,-0.40234597956563545,-0.5300620042566231,1
2019-05-09,0.005431236787216875,0.012561942971611563,0.1770510272178017,-0.5002590981696471,-0.7108920696287384,-0.38384765797549664,-0.5401667015685444,1
2019-05-10,0.005524629551372982,0.012569238445767357,0.18387183353265724,-0.48876229289479284,-0.6648928811150528,-0.38207212467000834,-0.5202634357159139,1
2019-05-13,0.0069217827387282735,0.012936811012479397,0.23718395474628062,-0.3167704016673679,-0.3053585092873642,-0.2926142881477918,-0.3085156112494516,1
2019-05-14,0.006816630148162386,0.012879171678329861,0.23803747151182938,-0.3297148612173793,-0.2996024334239345,-0.3066422396288339,-0.3160666085616368,1
2019-05-15,0.006851808986762994,0.012953496918790174,0.23794402766146575,-0.32538428742141917,-0.3002326142397949,-0.28855336191402337,-0.31047260036545277,1
2019-05-16,0.007069117482563243,0.012928773454517197,0.2522193641671654,-0.29863324858707324,-0.20396043398570965,-0.2945704258232772,-0.26941883965390495,1
2019-05-17,0.007155274226974672,0.013015344924140986,0.25447795491426833,-0.2880272094301433,-0.18872860702047578,-0.2735011266468781,-0.25533241215059,1
2019-05-20,0.007141029044902229,0.013194557969313193,0.24673398084173842,-0.2897808151390179,-0.24095359432609192,-0.2298852185254661,-0.2631535295724297,1
2019-05-21,0.007311606838544883,0.013153936065482034,0.2527927098822585,-0.26878240380122026,-0.20009381816132527,-0.23977155924086518,-0.24237365919718074,1
2019-05-22,0.007263702652089957,0.013561745064915124,0.24119177867656957,-0.274679489175008,-0.27832993817876994,-0.14052119589110487,-0.24894296521935594,1
2019-05-23,0.007532123875535578,0.013813713801464676,0.24369784135380468,-0.24163638818664687,-0.26142917246340586,-0.07919839847837574,-0.21508662552802035,1
2019-05-24,0.007538587189737988,0.01380840765268428,0.244336576983848,-0.24084074341173586,-0.2571215702092884,-0.08048978046154506,-0.21365479886096345,1
2019-05-28,0.007559578061002358,0.013649164819936286,0.2594272348683725,-0.23825673209504955,-0.1553509019359613,-0.11924544557206136,-0.18958272574272544,1
2019-05-29,0.007605919153140666,0.01369179830631337,0.261680291092162,-0.23255206624269648,-0.14015639952877462,-0.10886953670375554,-0.18009686032073172,1
2019-05-30,0.007565376824548831,0.013161648765274819,0.26854977579942446,-0.23754289461597797,-0.09382892628664104,-0.2378944838013687,-0.19449902195425503,1
2019-05-31,0.00784626488872535,0.012947911883938356,0.2936450470939822,-0.2029651047085032,0.07541237185230086,-0.2899126176909548,-0.1368413643367523,1
2019-06-03,0.007873537300932069,0.013173263547024344,0.2898519869910346,-0.1996078252088612,0.04983215762759566,-0.23506774061896962,-0.13186781343994583,1
2019-06-04,0.009059246894379978,0.013289979275948278,0.3339899344844837,-0.053644993595789385,0.3474963447686907,-0.20666209356253845,0.036093987920204816,1
2019-06-05,0.009103279879882683,0.013298835426454325,0.34225825053834763,-0.04822445952583838,0.4032574690838699,-0.20450673123157667,0.05596366471592644,1
2019-06-06,0.009211516150806733,0.013268245304262226,0.3508070992179235,-0.03490039377262662,0.46091049188416794,-0.2119515908268773,0.07843263251356161,1
2019-06-07,0.009388843079144945,0.01293901934896785,0.3690173406340172,-0.01307115267976469,0.5837194808968341,-0.2920768350774029,0.1101649009136873,1
2019-06-10,0.009368625708076374,0.012717733521205376,0.36958344857697695,-0.015559944830260592,0.5875372855353538,-0.34593219099183653,0.09929477504710854,1
2019-06-11,0.009364258014343143,0.012812551704037839,0.36591629829390543,-0.01609761522480227,0.5628062010576098,-0.3228558510597405,0.0962218824929337,1
2019-06-12,0.00933362412071934,0.012734020268765552,0.365486829080786,-0.019868698702048736,0.559909881416913,-0.34196840987033017,0.0896449330999835,1
2019-06-13,0.009202275582984991,0.01268311029060953,0.35359570451958877,-0.036037923107319736,0.4797167114189737,-0.3543586068427796,0.05502433050347631,1
2019-06-14,0.009202036310692793,0.012596862097296267,0.35614400093939536,-0.036067377926179936,0.4969022994554104,-0.37534922876750804,0.05596715512003153,1
2019-06-17,0.00905177938416418,0.012640267520514606,0.34875717798267325,-0.054564256577400064,0.44708592203336994,-0.36478545005796764,0.03388655830971743,1
2019-06-18,0.009217971673912998,0.012762770897906324,0.3481361138923911,-0.03410570809466551,0.44289749579030996,-0.3349712362112825,0.04882214744750374,1
2019-06-19,0.008759680554542916,0.012727159903765524,0.3243783494867775,-0.0905221104380614,0.28267627954240465,-0.343638048647089,-0.02918578108572712,1
2019-06-20,0.008959659240007583,0.012792758189906476,0.32910563581750923,-0.0659044002044762,0.314556870347614,-0.3276730901894246,-0.004119757035838827,1
2019-06-21,0.008941952626093395,0.012792839048095478,0.3280348207113376,-0.06808411395519219,0.30733534496507803,-0.32765341135779164,-0.00737213575963102,1
2019-06-24,0.008905706103733679,0.012851578919233515,0.32366152022863304,-0.07254612140540277,0.27784201763033456,-0.3133576170970649,-0.015591978833014004,1
2019-06-25,0.00793360514883177,0.012857029878566618,0.28581747977312316,-0.19221337279252526,0.022623635715408263,-0.31203099189956474,-0.1517257940615531,1
2019-06-26,0.007812359518283142,0.01313341842840884,0.2750645423851952,-0.2071389124469091,-0.049893654931868106,-0.24476503152181991,-0.16749055900737897,1
2019-06-27,0.007817377460307362,0.013107787228211055,0.2761509911785386,-0.2065211954015442,-0.04256669671776023,-0.25100301532369046,-0.16623120978083827,1
2019-06-28,0.007708377320291499,0.013022895175647057,0.268935357169764,-0.21993929471595755,-0.09122858413897073,-0.271663586998657,-0.19167093999940138,1
2019-07-01,0.0076297077619597795,0.012951450497804877,0.26827913035724305,-0.22962364875956168,-0.09565414608333254,-0.2890514088591366,-0.2013183499766079,1
2019-07-02,0.007536083333279238,0.012907538188254363,0.26745995690997143,-0.24114897232435603,-0.10117861226622117,-0.2997385508409818,-0.21087578001024074,1
2019-07-03,0.007506579240257413,0.012884668131592806,0.2694971777681944,-0.24478097546023203,-0.08743969314498613,-0.30530454236310256,-0.20968330414623237,1
2019-07-05,0.007429862512921813,0.012414146139226416,0.27867922914818477,-0.25422493274612207,-0.02551638190088573,-0.4198176570107344,-0.21873091234547365,1
2019-07-08,0.007096241000788074,0.012184232728590556,0.2715623925993505,-0.2952942981853203,-0.07351198402169577,-0.4757727476936603,-0.26485529383790096,1
2019-07-09,0.0070957213640355,0.01223355504879157,0.2714786875570596,-0.2953582663375855,-0.07407648678605347,-0.46376894638469224,-0.2626558684815472,1
2019-07-10,0.006783328926959464,0.012083804546131642,0.24706697139784892,-0.3338142971752324,-0.23870792209076644,-0.500214419195416,-0.33856240905392937,1
2019-07-11,0.006603164899674664,0.012164608934224186,0.23363456940030108,-0.35599278988762983,-0.3292953927144497,-0.4805486813387507,-0.3728947490259,1
2019-07-12,0.006615585093639596,0.012233920387833202,0.22942315272938194,-0.35446384326332747,-0.3576969834374361,-0.4636800321315045,-0.3772770230891955,1
2019-07-15,0.005918423342993264,0.012110429419987054,0.1959860259348973,-0.44028561933647137,-0.583195352365697,-0.49373460043721124,-0.493848335465387,1
2019-07-16,0.006038217649727837,0.011778359330360193,0.21643991730777978,-0.4255387400679506,-0.4452552963564104,-0.5745520348216161,-0.4612563659052217,1
2019-07-17,0.0050152339507015435,0.011653147689675392,0.16590489205385586,-0.5514697422534803,-0.7860610670958983,-0.6050253712385705,-0.6325582655032237,0
2019-07-18,0.004918268559521052,0.0117171609823131,0.15779001621963706,-0.5634063438829042,-0.8407873979771011,-0.5894461599844318,-0.6518286233314688,0
2019-07-19,0.0049953893584203666,0.011734782941051238,0.16530309511184052,-0.5539126447125425,-0.7901195566211663,-0.5851574223397844,-0.631023673810578,0
2019-07-22,0.004779748192510653,0.011678090734316105,0.1539999288932697,-0.5804584324521851,-0.8663475639400596,-0.5989548670391011,-0.6699244588159305,0
2019-07-23,0.004883227982796652,0.011670643435478243,0.1579853949233835,-0.5677198974109445,-0.8394697734309212,-0.6007673506200408,-0.6558543508587569,0
2019-07-24,0.004915644258376865,0.01188938199289415,0.15241252893590515,-0.5637293997374976,-0.8770529126209619,-0.5475319356774799,-0.6544869607905333,0
2019-07-25,0.005022188307441234,0.01204499363542922,0.15642375045263476,-0.5506136493219718,-0.8500014283534298,-0.5096600101326079,-0.6322392551935363,0
2019-07-26,0.0050932118941740155,0.012226636202317672,0.15498406235205442,-0.5418705271543524,-0.8597106154029536,-0.46545281806837296,-0.6219390118117368,0
2019-07-29,0.005097700551817102,0.012212395541445346,0.15442304344468977,-0.5413179659004442,-0.8634940998310927,-0.4689186336042829,-0.6234909396204065,0
2019-07-30,0.005151411202510299,0.012255638928751459,0.15831609111535372,-0.5347060950795609,-0.8372395742765977,-0.4583942903245307,-0.6102037778876659,0
2019-07-31,0.005517821336041885,0.012305461571359618,0.17986716331034006,-0.4896003955747827,-0.6919001837693304,-0.44626872323606737,-0.5416239975654039,1
2019-08-01,0.005832628830366128,0.012586531220108613,0.18426466001074676,-0.4508470671556674,-0.6622436783104736,-0.37786350215534825,-0.49966933750204545,1
2019-08-02,0.005626452206248348,0.01276317506170275,0.16963724752287335,-0.47622775399075057,-0.760890241991908,-0.33487287299785673,-0.533355524192519,1
2019-08-05,0.0076078307396879995,0.01291225867606085,0.2712893484274492,-0.2323167467455244,-0.07535338073581993,-0.2985897038792097,-0.19848232836935012,1
2019-08-06,0.007985823200286611,0.012865007209131439,0.29366268764963616,-0.1857852434311846,0.07553133890803516,-0.31008951204448476,-0.1322511224520787,1
2019-08-07,0.007814553116638714,0.012703182921047352,0.28555158233018174,-0.20686887682505828,0.02083043619638213,-0.3494734378859673,-0.16707999513080796,1
2019-08-08,0.00864656928629511,0.01265446403477496,0.3349017857119588,-0.10444629650522987,0.35364582542726136,-0.36133037868730417,-0.018395476361897374,1
2019-08-09,0.008689658845535799,0.012748556185850355,0.33460170517288784,-0.0991418997840724,0.3516220967581231,-0.3384307364636759,-0.011770468157334457,1
2019-08-12,0.008920973265648233,0.012838047642891507,0.346327472929199,-0.07066670827080587,0.4307001084464931,-0.31665078643711664,0.030546521111121647,1
2019-08-13,0.009173285030201704,0.01286717975238578,0.35744882176538345,-0.03960670858199234,0.5057019481157874,-0.309560770139117,0.06999507611591663,1
2019-08-14,0.01046326961268752,0.012854720309744602,0.41965205674499423,0.11919254836701361,0.9251975619637225,-0.3125930823514308,0.2746369263023374,1
2019-08-15,0.010349834871165689,0.013240390895601483,0.40209721049043157,0.10522854219946907,0.8068085262812899,-0.21873064716039273,0.2509106995520429,1
2019-08-16,0.010833713861974344,0.01343558272549811,0.4198648677360618,0.16479485426001986,0.9266327490140542,-0.17122590825792683,0.3261420701826408,1
2019-08-19,0.011085127245821913,0.013498697537924447,0.42977164116584327,0.1957442617832436,0.9934435507760657,-0.15586536429059403,0.3647321232663227,1
2019-08-20,0.011150000252285377,0.01353099164324033,0.4291697759702899,0.2037302372455196,0.989384600952232,-0.14800579843718592,0.36907933922099223,1
2019-08-21,0.01132314691267983,0.013951857689158945,0.43056756140642904,0.22504488037160783,0.9988111984556112,-0.0455776812620695,0.4030502634700734,1
2019-08-22,0.011298891357830153,0.013802766902409062,0.43715308034409084,0.22205898105210414,1.0432236202559753,-0.08186259595889536,0.40762405741106555,1
2019-08-23,0.012117748111708399,0.01384295298536132,0.4742707319544934,0.3228616153075956,1.2935432708658419,-0.07208232298757826,0.5350773243160346,2
2019-08-26,0.012344832540690747,0.013833505516431954,0.4841739858218971,0.35081608784679186,1.3603303368690842,-0.07438159721958076,0.568630825540205,2
2019-08-27,0.012341908528964303,0.013911146741908994,0.47995015348290804,0.35045613711887325,1.3318450154799997,-0.05548569288635333,0.5636844346261658,2
2019-08-28,0.01242387210481684,0.013773603624659209,0.4857593852886202,0.3605459902217567,1.3710221943376744,-0.08896019781948844,0.5737876138482829,2
2019-08-29,0.012665361491614275,0.013648628285210407,0.4950489104115096,0.3902737371306431,1.433670303315602,-0.11937602451114133,0.6013627546577739,2
2019-08-30,0.012637579094201979,0.01346142270175613,0.4996951703676372,0.38685367760029354,1.4650044561620208,-0.16493711366015465,0.5999407529167221,2
2019-09-03,0.01267213687541397,0.013557997170791881,0.49882445872234815,0.3911077981942741,1.4591324188597035,-0.14143333822745682,0.6050069571095567,2
2019-09-04,0.012792544801801895,0.013476610450095832,0.5087517987982204,0.40593021506713894,1.5260819210900987,-0.16124080106461194,0.6285415236476766,2
2019-09-05,0.012949154759328676,0.013388252759579456,0.5166330867854756,0.4252091624466062,1.5792329468078072,-0.18274482108547174,0.649825501048551,2
2019-09-06,0.012925815967229864,0.013142980171954777,0.5263802843132803,0.42233611815313354,1.6449675763903973,-0.24243794574757097,0.6561707428441717,2
2019-09-09,0.01285176311378771,0.0132789609322015,0.5121382165084818,0.4132200881933748,1.548919758649146,-0.20934367886816094,0.6294172359177991,2
2019-09-10,0.012846961287682146,0.013514631687001077,0.4986046192636406,0.41262897537860566,1.4576498321629061,-0.15198739669369637,0.6132119579994354,2
2019-09-11,0.012892874906446096,0.013495719871517957,0.5024704127329067,0.4182810185445055,1.483720556698868,-0.15659005274325047,0.622938665733263,2
2019-09-12,0.01266677541492805,0.013352974637424278,0.4936666891796974,0.3904477934524463,1.4243486700548438,-0.1913306209257549,0.5842623735575253,2
2019-09-13,0.012511475662301581,0.013113739288504999,0.4980369592885952,0.3713301344848292,1.4538215606949252,-0.24955443486647938,0.5719006484775964,2
2019-09-16,0.012423476832982942,0.013089103311155767,0.49463364444977037,0.36049733159872505,1.4308697697165527,-0.2555502066782509,0.5583995553786781,2
2019-09-17,0.011123164546165428,0.013022064822480384,0.44341883385887915,0.2004267169946514,1.0854795594811224,-0.27186567389133354,0.3714840915633957,1
2019-09-18,0.010970885240253097,0.013154710825649656,0.4347261908581124,0.181680880063027,1.0268567947203688,-0.23958300227362736,0.3509808779928987,1
2019-09-19,0.010969898937343698,0.012979562746935907,0.44089933660080954,0.18155946452731778,1.0684881916011635,-0.28220960069719697,0.35488426960456854,1
2019-09-20,0.010465186152606894,0.01277415061422329,0.4198805098723969,0.1194284776325582,0.9267382388263756,-0.3322017019909828,0.27129537006599524,1
2019-09-23,0.010387807409213221,0.012640115025750137,0.4203927096231492,0.1099030250640597,0.9301924892190605,-0.364822563414474,0.2610447466148532,1
2019-09-24,0.010185466582914509,0.012637125622258698,0.4099316260138366,0.0849945313479833,0.8596434463655562,-0.3655501083758082,0.22728027790849684,1
2019-09-25,0.009976740300145845,0.012729495889301268,0.39758885333661587,0.05929997727391833,0.7764043832764194,-0.34306952903735827,0.19395739781241328,1
2019-09-26,0.008324158320843232,0.012698078112665245,0.3130273141771303,-0.14413562492131804,0.2061254453841675,-0.35071581872469154,-0.08037334259034709,1
2019-09-27,0.008393589200351147,0.012449134917336312,0.32380664989832914,-0.1355885676736055,0.27882076511664566,-0.4113022761697065,-0.06640850953575037,1
2019-09-30,0.00796848859883124,0.012310106970304047,0.3033826279119442,-0.1879191618267948,0.14108214680795717,-0.4451381509981322,-0.1406625670706367,1
2019-10-01,0.008159773522156412,0.01243952319626736,0.3049539288957238,-0.16437166823501087,0.1516789247881788,-0.4136415252050054,-0.11941046172205289,1
2019-10-02,0.008828006982185343,0.012397028308697218,0.3463354671632257,-0.08211101305991365,0.43075402117484834,-0.4239837026402921,0.0033739592944392466,1
2019-10-03,0.008737718542710961,0.011954956278483335,0.3505754906534706,-0.09322567078085174,0.4593485349063763,-0.5315728183451627,-0.015122838587545526,1
2019-10-04,0.009111591137511166,0.011906041980970653,0.3754332672945133,-0.04720132982829457,0.626988180567042,-0.5434773172843248,0.05580032579910034,1
2019-10-07,0.0077025309253291605,0.011676506967881887,0.30826728843791223,-0.2206589957018877,0.17402406158861763,-0.5993403156051595,-0.17799034249539047,1
2019-10-08,0.00801704999786517,0.011759150967307397,0.32096802304335215,-0.1819411724866958,0.2596772026410907,-0.5792268630254918,-0.12891279805611905,1
2019-10-09,0.008155596359423697,0.011609626032813975,0.3330612475354215,-0.16488588394511808,0.34123332481647883,-0.6156174382677042,-0.10319643218115625,1
2019-10-10,0.008161252777685776,0.011659675949377413,0.3320716715413048,-0.16418956940833498,0.3345596720838318,-0.6034365584650224,-0.10241419477202245,1
2019-10-11,0.008064930283378149,0.011800093541800926,0.32171658860546304,-0.17604702935878694,0.2647254926550436,-0.569262479207071,-0.1224583627242946,1
2019-10-14,0.008071945617336455,0.011818309836380669,0.3216952234102737,-0.17518343002980782,0.26458140681008907,-0.5648290952983318,-0.12118311203154356,1
2019-10-15,0.008124217478290468,0.01192079858067912,0.326711189407392,-0.16874867662923357,0.2984088393494296,-0.5398859353263291,-0.10282887357505374,1
2019-10-16,0.007904638420782085,0.011896299252493176,0.31517237889095917,-0.19577922540269355,0.22059165826145818,-0.5458484501988798,-0.1408818052626853,1
2019-10-17,0.007619536986119305,0.011679836334273911,0.3126646662325208,-0.23087568825521979,0.20367976515251207,-0.5985300322995134,-0.17403992104175897,1
2019-10-18,0.00766668691234087,0.011888295697190163,0.3119741918166969,-0.22507145357610697,0.19902323902477456,-0.54779631248985,-0.16238801757859112,1
2019-10-21,0.007746175377853306,0.011684637433224081,0.3263773224500406,-0.21528629069061933,0.2961572567064434,-0.5973615666306711,-0.13826828165951088,1
2019-10-22,0.007773281757232786,0.011710644930575312,0.32841937600498367,-0.21194945010935864,0.3099287673010611,-0.5910320016492315,-0.1312024951942073,1
2019-10-23,0.007699933136174736,0.011828912412147454,0.32019999075740535,-0.22097878788625458,0.2544976299813425,-0.5622486973699887,-0.14658984442272227,1
2019-10-24,0.007690418218252053,0.01203741237817155,0.3121904166287328,-0.2221500901766597,0.20048144871891502,-0.5115050957940761,-0.15323162963147058,1
2019-10-25,0.007765157323612861,0.012216278815949543,0.3072476093951686,-0.21294958145937015,0.167147395349252,-0.4679735431181382,-0.14992528074853712,1
2019-10-28,0.0077561900887246436,0.01200429032426183,0.3101024305755528,-0.21405346305335954,0.18640017157357397,-0.5195661633281423,-0.15501991272023605,1
2019-10-29,0.007724869975517902,0.011990817871853932,0.3032289599700041,-0.21790902130755593,0.14004581762581664,-0.522845016415139,-0.17150976864906078,1
2019-10-30,0.007753395124387698,0.012081006438448822,0.3013118367051049,-0.21439752783206464,0.12711683087625852,-0.5008954076105752,-0.1692427961752698,1
2019-10-31,0.007792824651801472,0.012162110442362567,0.30183406890878683,-0.20954368714267285,0.13063873964718523,-0.4811567508650163,-0.16181157185018413,1
2019-11-01,0.007927807377308393,0.012365521700074326,0.2991538939720519,-0.19292708815189655,0.11256376925900505,-0.43165161177934436,-0.14902473565411564,1
2019-11-04,0.007945418488943782,0.012721670496504477,0.28778528441317036,-0.19075913089123175,0.03589441521232664,-0.3449740310947327,-0.15360604710086442,1
2019-11-05,0.007787979724616292,0.012713589786363666,0.28307695284566176,-0.2101401057723405,0.004141654415254796,-0.3469406709156158,-0.17321569074471696,1
2019-11-06,0.007749547808600925,0.012601938956621862,0.28212488042907824,-0.214871138832136,-0.002279076000989677,-0.3741136500200028,-0.18294202222036549,1
2019-11-07,0.007775060786946574,0.012782608878627841,0.27856803407121056,-0.2117304485798246,-0.026266276132069295,-0.3301431750417809,-0.17977374213788927,1
2019-11-08,0.0077201781939050425,0.012765456797842908,0.27589558283614474,-0.21848658746145014,-0.044289158249053745,-0.3343175563145719,-0.1893935524683556,1
2019-11-11,0.007746017629467496,0.012776539793371365,0.2779994203052306,-0.2153057097804221,-0.030100979920068882,-0.3316202364056628,-0.18300719614736427,1
2019-11-12,0.007190415450538444,0.012576843628502093,0.2563604939027403,-0.2837012661080516,-0.17603285496159055,-0.38022121615446997,-0.27070473277339696,1
2019-11-13,0.005977064140244758,0.012715717791665561,0.18439049836619456,-0.43306683923873557,-0.6613950305161668,-0.3464227684178365,-0.4842364824577851,1
2019-11-14,0.005865683443067699,0.012737796826345826,0.17754404832486667,-0.4467779891162759,-0.7075671590832338,-0.3410492915757988,-0.5038690005982679,1
2019-11-15,0.005517332498255168,0.012866206016779066,0.1478922340098419,-0.489660572322903,-0.9075375633855751,-0.309797752679736,-0.5790511057130712,1
2019-11-18,0.005437881961606618,0.01297716023929321,0.14230499060450733,-0.49944106610188826,-0.9452176631875697,-0.2827943100999315,-0.5898446940272013,1
2019-11-19,0.00438934547412004,0.013056156074990744,0.09263667759620238,-0.6285176592313415,-1.2801783683830448,-0.26356872800881187,-0.7510260857323465,0
2019-11-20,0.004263284672183925,0.013453767932871017,0.08179580653024551,-0.6440359545269917,-1.3532886795099588,-0.1668000901865727,-0.7613645991537981,0
2019-11-21,0.004118770552496605,0.013536901517056922,0.07435126162034421,-0.6618258840630205,-1.4034943309977186,-0.146567485098188,-0.7812747383504635,0
2019-11-22,0.003743519087411423,0.01327706258976951,0.06359123631245807,-0.7080199662509818,-1.4760594222350243,-0.20980568725051424,-0.8387889472461011,0
2019-11-25,0.00378135444615954,0.013421439233685318,0.06299393595329282,-0.7033623703872993,-1.4800875870226233,-0.17466807531016282,-0.8306410763624692,0
2019-11-26,0.0035163711346961964,0.013236043293447604,0.055814297731765994,-0.7359822586678081,-1.528506720592328,-0.2197887432153413,-0.8705008941546706,0
2019-11-27,0.0034157633437161728,0.013172874767816497,0.053807581200491394,-0.7483672457969736,-1.5420399200052164,-0.23516235961387955,-0.8838280708228277,0
2019-11-29,0.0035579214048960073,0.01304931284971365,0.05957007030034559,-0.7308673509988763,-1.503177971699349,-0.26523419541188525,-0.8694339060916199,0
2019-12-02,0.003865727505415252,0.012843636526689853,0.07690143390175172,-0.6929759058525816,-1.3862960922412024,-0.31529059392425757,-0.825434899383503,0
2019-12-03,0.004046780701705868,0.01273377999961522,0.08354468141574856,-0.6706879549502627,-1.3414943517088758,-0.3420268852853048,-0.806197660044855,0
2019-12-04,0.00410312955545474,0.012449522213886963,0.08900799947611285,-0.6637513169262594,-1.3046499984508777,-0.4112080180159392,-0.8055122616015808,0
2019-12-05,0.0041010353354402505,0.01222006277405548,0.09235007361776522,-0.664009118908317,-1.2821112117778484,-0.4670526237234299,-0.8100484477321991,0
2019-12-06,0.00433275243880188,0.011939077844661927,0.10762237667862316,-0.6354843564144155,-1.17911553720423,-0.5354372262625717,-0.778564284620991,0
2019-12-09,0.004316924930561295,0.011692590380589707,0.1140482156355431,-0.637432749117773,-1.135779989485455,-0.595426021027614,-0.7785355756100458,0
2019-12-10,0.004313497742121145,0.011562546460303663,0.11669229417376946,-0.6378546417396765,-1.1179484514662668,-0.6270754116927525,-0.7797269386482688,0
2019-12-11,0.004324409588824244,0.01151199920411154,0.12033559085189732,-0.6365113751829131,-1.0933782345487326,-0.6393773313423328,-0.7741446242245429,0
2019-12-12,0.004601833706121933,0.011403625128327821,0.13012061707224357,-0.6023600029225464,-1.0273884900898187,-0.6657528316725883,-0.7425471148227365,0
2019-12-13,0.004529734844170135,0.011444014703742551,0.12461323801662594,-0.6112354932658121,-1.0645299885727653,-0.6559230337990075,-0.7561613499645371,0
2019-12-16,0.0043859961842767315,0.01121874368905358,0.13056481370011552,-0.6289299624058488,-1.0243928494749952,-0.710748283097406,-0.7639324926649042,0
2019-12-17,0.004358855227045375,0.010860832719780566,0.14014271309459114,-0.6322710595784358,-0.9597999583307274,-0.7978547319413333,-0.7636464636767027,0
2019-12-18,0.004370889120574201,0.010914722366464312,0.14186967342552745,-0.6307896671831107,-0.9481534212277194,-0.7847393592507176,-0.7567887318100146,0
