Date,volatility,label
2017-05-19,0.005196179783733652,0
2017-05-22,0.005237178616777865,0
2017-05-23,0.005244809059571239,0
2017-05-24,0.005256417804751642,0
2017-05-25,0.0052006527435441196,0
2017-05-26,0.004949623211562015,0
2017-05-30,0.0047847191186074995,0
2017-05-31,0.004732310907701361,0
2017-06-01,0.004816141209364956,0
2017-06-02,0.0046639557829399325,0
2017-06-05,0.004632965495309081,0
2017-06-06,0.00430296943255518,0
2017-06-07,0.004117707974350357,0
2017-06-08,0.004117130835115006,0
2017-06-09,0.004124319671902563,0
2017-06-12,0.004100438878031712,0
2017-06-13,0.004131222674307801,0
2017-06-14,0.004147678475217234,0
2017-06-15,0.004159219344083968,0
2017-06-16,0.004176048120134251,0
2017-06-19,0.004313642419886924,0
2017-06-20,0.004505111799143286,0
2017-06-21,0.004524255479602682,0
2017-06-22,0.00450919239684885,0
2017-06-23,0.004484658326484749,0
2017-06-26,0.004477178073381011,0
2017-06-27,0.004606463310459029,0
2017-06-28,0.004803513707465954,0
2017-06-29,0.004134534750256724,0
2017-06-30,0.004139294613085276,0
2017-07-03,0.003932367622144452,0
2017-07-05,0.003869296570031146,0
2017-07-06,0.004193449227059841,0
2017-07-07,0.004278507305605567,0
2017-07-10,0.004242827170932996,0
2017-07-11,0.004240942425321981,0
2017-07-12,0.004332839744648527,0
2017-07-13,0.00433948893195777,0
2017-07-14,0.004178731343069218,0
2017-07-17,0.004166126008005214,0
2017-07-18,0.0041628227463917965,0
2017-07-19,0.004217248481054557,0
2017-07-20,0.004222738779740767,0
2017-07-21,0.0042230082111299645,0
2017-07-24,0.00425687163013122,0
2017-07-25,0.004435947423043877,0
2017-07-26,0.004395946333079373,0
2017-07-27,0.004385395857639982,0
2017-07-28,0.004364379016053428,0
2017-07-31,0.004356555412749079,0
2017-08-01,0.004176353076194508,0
2017-08-02,0.003962210473745402,0
2017-08-03,0.003982137322203468,0
2017-08-04,0.003984336444829611,0
2017-08-07,0.003985328311933672,0
2017-08-08,0.0040288987364092066,0
2017-08-09,0.0037547514053658565,0
2017-08-10,0.004296105976613143,0
2017-08-11,0.0039338832535883795,0
2017-08-14,0.004246999106681978,0
2017-08-15,0.004250731986245331,0
2017-08-16,0.004268437043276579,0
2017-08-17,0.004909161444904368,0
2017-08-18,0.004833501135289875,0
2017-08-21,0.004830360094899175,0
2017-08-22,0.005183553908529742,0
2017-08-23,0.005135488252146381,0
2017-08-24,0.005144768561706158,0
2017-08-25,0.005109010494017198,0
2017-08-28,0.005111476689737673,0
2017-08-29,0.005107221488855667,0
2017-08-30,0.005093038222792006,0
2017-08-31,0.005168462539130366,0
2017-09-01,0.005192365130574962,0
2017-09-05,0.005296940068599914,0
2017-09-06,0.005167552096457696,0
2017-09-07,0.005178930710685749,0
2017-09-08,0.005182377225178142,0
2017-09-11,0.005483294491421863,0
2017-09-12,0.005504495205342851,0
2017-09-13,0.005494691236668929,0
2017-09-14,0.005497456459534032,0
2017-09-15,0.005468145435418628,0
2017-09-18,0.005477518543270865,0
2017-09-19,0.00550092237182548,0
2017-09-20,0.005469759324423958,0
2017-09-21,0.005479918836321943,0
2017-09-22,0.00480976338825921,0
2017-09-25,0.004841582812610174,0
2017-09-26,0.004588730831103763,0
2017-09-27,0.004592275156750468,0
2017-09-28,0.00458556812436511,0
2017-09-29,0.0034185358188688632,0
2017-10-02,0.0033826279861624404,0
2017-10-03,0.0033880051043309566,0
2017-10-04,0.0029686219516828934,0
2017-10-05,0.0029334125055994753,0
2017-10-06,0.0028970611025790852,0
2017-10-09,0.0029758130307575245,0
2017-10-10,0.0029760043425140137,0
2017-10-11,0.0029810476954608405,0
2017-10-12,0.0029663824677312067,0
2017-10-13,0.0029046017091019297,0
2017-10-16,0.002903172171816904,0
2017-10-17,0.0025529015832811567,0
2017-10-18,0.002542683233582514,0
2017-10-19,0.0025466417177282545,0
2017-10-20,0.002564869635696843,0
2017-10-23,0.0022358558046985545,0
2017-10-24,0.0022146971107775675,0
2017-10-25,0.002381767661939645,0
2017-10-26,0.0024208733442033833,0
2017-10-27,0.002438524208348369,0
2017-10-30,0.002755499065424067,0
2017-10-31,0.002719087446095208,0
2017-11-01,0.002729396903480398,0
2017-11-02,0.002681286740182223,0
2017-11-03,0.002683370543811333,0
2017-11-06,0.0026635241740091205,0
2017-11-07,0.0026479483666349986,0
2017-11-08,0.002643518095065482,0
2017-11-09,0.0027588381613311754,0
2017-11-10,0.0027429070474382596,0
2017-11-13,0.0026464186096563074,0
2017-11-14,0.0026401189647370267,0
2017-11-15,0.002977585893266539,0
2017-11-16,0.0032730811382332345,0
2017-11-17,0.003265166544797496,0
2017-11-20,0.0032623535642666217,0
2017-11-21,0.003423530742591617,0
2017-11-22,0.0033983797774862295,0
2017-11-24,0.003396740507574188,0
2017-11-27,0.0034217294631761525,0
2017-11-28,0.003910142031941766,0
2017-11-29,0.00389914888355619,0
2017-11-30,0.004120606269612177,0
2017-12-01,0.004139510935756527,0
2017-12-04,0.004085092800053373,0
2017-12-05,0.004067024198466404,0
2017-12-06,0.004088430119516579,0
2017-12-07,0.004014595523637961,0
2017-12-08,0.004060626527182246,0
2017-12-11,0.004057470998763491,0
2017-12-12,0.0038279219432009464,0
2017-12-13,0.0038281854242532064,0
2017-12-14,0.0039766141343565466,0
2017-12-15,0.004167565774005855,0
2017-12-18,0.0042167690088509915,0
2017-12-19,0.004269247255083414,0
2017-12-20,0.004267825643408244,0
2017-12-21,0.004271394682585336,0
2017-12-22,0.004202679510066514,0
2017-12-26,0.004201977705342718,0
2017-12-27,0.00420365149738377,0
2017-12-28,0.0041652675584193605,0
2017-12-29,0.004038746284386531,0
2018-01-02,0.003947986492673044,0
2018-01-03,0.003994856544950484,0
2018-01-04,0.004052150208804814,0
2018-01-05,0.00412944164662829,0
2018-01-08,0.004095415584138061,0
2018-01-09,0.004093258778767263,0
2018-01-10,0.004069053372010327,0
2018-01-11,0.003838141289475925,0
2018-01-12,0.003964526853691913,0
2018-01-16,0.004008467537650265,0
2018-01-17,0.004121765644035683,0
2018-01-18,0.004192997899725853,0
2018-01-19,0.00411872296392425,0
2018-01-22,0.004131623015223595,0
2018-01-23,0.004137877152042565,0
2018-01-24,0.004131523180874663,0
2018-01-25,0.004135913749798986,0
2018-01-26,0.004351384320351506,0
2018-01-29,0.004690465924479158,0
2018-01-30,0.005050253199542017,0
2018-01-31,0.0049325352013950136,0
2018-02-01,0.0049480250728768434,0
2018-02-02,0.006299902103900586,1
2018-02-05,0.009755865542830288,1
2018-02-06,0.010247639285919236,1
2018-02-07,0.010266297412607628,1
2018-02-08,0.01223946835460475,2
2018-02-09,0.012572891983179402,2
2018-02-12,0.012776170621164379,2
2018-02-13,0.012754416644133593,2
2018-02-14,0.012913992766181768,2
2018-02-15,0.013129115685467289,2
2018-02-16,0.013091894149831067,2
2018-02-20,0.013103908426701335,2
2018-02-21,0.013142783108960564,2
2018-02-22,0.013145363311883209,2
2018-02-23,0.013418777761991671,2
2018-02-26,0.013525543147101875,2
2018-02-27,0.013689574933886225,2
2018-02-28,0.013796177249581714,2
2018-03-01,0.013813328158392677,2
2018-03-02,0.01383995961658399,2
2018-03-05,0.01398422094726191,2
2018-03-06,0.013914801239134706,2
2018-03-07,0.013906536433981284,2
2018-03-08,0.013964113404841726,2
2018-03-09,0.014297942571963112,2
2018-03-12,0.01416445610620389,2
2018-03-13,0.014147188210574162,2
2018-03-14,0.014062030994836947,2
2018-03-15,0.014060184501267068,2
2018-03-16,0.01407387949569585,2
2018-03-19,0.013803593835427506,2
2018-03-20,0.011659925430247896,2
2018-03-21,0.011250081946554667,2
2018-03-22,0.012195717432308722,2
2018-03-23,0.010741093195947906,1
2018-03-26,0.011401452106327889,2
2018-03-27,0.011538649251613017,2
2018-03-28,0.011536529319174437,2
2018-03-29,0.011575173522279398,2
2018-04-02,0.011759993436302817,2
2018-04-03,0.012041816510440027,2
2018-04-04,0.012131406686634875,2
2018-04-05,0.01218459588920267,2
2018-04-06,0.012745177530040107,2
2018-04-09,0.012436854826170105,2
2018-04-10,0.012647727798849881,2
2018-04-11,0.012428368375418868,2
2018-04-12,0.01235536615612661,2
2018-04-13,0.012188492556298369,2
2018-04-16,0.012255475332238757,2
2018-04-17,0.01220666222161629,2
2018-04-18,0.012202107087969297,2
2018-04-19,0.012210833630129212,2
2018-04-20,0.012230788937013199,2
2018-04-23,0.011843125001285409,2
2018-04-24,0.012092335288280949,2
2018-04-25,0.012068241617131114,2
2018-04-26,0.012279706817362296,2
2018-04-27,0.01227945659144355,2
2018-04-30,0.01235081724252943,2
2018-05-01,0.012129499687215571,2
2018-05-02,0.012166905042811494,2
2018-05-03,0.01216691102403756,2
2018-05-04,0.011407791692090666,2
2018-05-07,0.010835399297574431,2
2018-05-08,0.009802918759103,1
2018-05-09,0.009469730340822598,1
2018-05-10,0.009525532695107801,1
2018-05-11,0.009215519332299377,1
2018-05-14,0.008297653437152412,1
2018-05-15,0.008139859116588889,1
2018-05-16,0.007987922678930203,1
2018-05-17,0.007874173586102493,1
2018-05-18,0.0067420380829370605,1
2018-05-21,0.006845091001057039,1
2018-05-22,0.006298993480344918,1
2018-05-23,0.006229512502593915,0
2018-05-24,0.006144848678459445,0
2018-05-25,0.006185325706899516,0
2018-05-29,0.006406994736769412,1
2018-05-30,0.006645423334056371,1
2018-05-31,0.006764217938586106,1
2018-06-01,0.006956658116848303,1
2018-06-04,0.006847445452156583,1
2018-06-05,0.006849844691682819,1
2018-06-06,0.006369874153409241,1
2018-06-07,0.006371009150111072,1
2018-06-08,0.006081047218937522,0
2018-06-11,0.00607196710402753,0
2018-06-12,0.005765927409416763,0
2018-06-13,0.00584988542625431,0
2018-06-14,0.00561520703009306,0
2018-06-15,0.005619870185873289,0
2018-06-18,0.005414302597745032,0
2018-06-19,0.00553356681908279,0
2018-06-20,0.005546917239501978,0
2018-06-21,0.005541458834651203,0
2018-06-22,0.005358688709249203,0
2018-06-25,0.0057646995285960045,0
2018-06-26,0.0057787606852795674,0
2018-06-27,0.005832270266212676,0
2018-06-28,0.005840479406891067,0
2018-06-29,0.005851409901436797,0
2018-07-02,0.0058590127079678166,0
2018-07-03,0.005727306486271823,0
2018-07-05,0.005855847798833845,0
2018-07-06,0.005980594350763735,0
2018-07-09,0.006165332293639322,0
2018-07-10,0.006151326287817975,0
2018-07-11,0.005956674940623592,0
2018-07-12,0.0056112547064544405,0
2018-07-13,0.005434888092749161,0
2018-07-16,0.005198096547991105,0
2018-07-17,0.005165730020575178,0
2018-07-18,0.005161119221487186,0
2018-07-19,0.004950673208033076,0
2018-07-20,0.004962606433670727,0
2018-07-23,0.004932005344835222,0
2018-07-24,0.0050774317568879155,0
2018-07-25,0.0052666599666379285,0
2018-07-26,0.005189666485770709,0
2018-07-27,0.00527100142747874,0
2018-07-30,0.005370776367244207,0
2018-07-31,0.0054312971680973154,0
2018-08-01,0.005442728347882665,0
2018-08-02,0.005454095334946412,0
2018-08-03,0.005310808032068089,0
2018-08-06,0.005318424264362071,0
2018-08-07,0.004743538569848314,0
2018-08-08,0.004803395049995768,0
2018-08-09,0.004622532320791407,0
2018-08-10,0.004759040603955129,0
2018-08-13,0.0048511440844139705,0
2018-08-14,0.0049176312289922796,0
2018-08-15,0.0051403680192616975,0
2018-08-16,0.0052119681247789615,0
2018-08-17,0.005091923239533484,0
2018-08-20,0.004925588950558962,0
2018-08-21,0.004896068222584095,0
2018-08-22,0.004637696370679178,0
2018-08-23,0.0044779646939590205,0
2018-08-24,0.004633466219722305,0
2018-08-27,0.004756117042612851,0
2018-08-28,0.004753637874913844,0
2018-08-29,0.0048231446997805015,0
2018-08-30,0.004885684867322249,0
2018-08-31,0.0048666881080840765,0
2018-09-04,0.004895486241180969,0
2018-09-05,0.004803497382048926,0
2018-09-06,0.004613177314929161,0
2018-09-07,0.004633362611258696,0
2018-09-10,0.004576449655380216,0
2018-09-11,0.004438872848701394,0
2018-09-12,0.004362872755552676,0
2018-09-13,0.004247107738883772,0
2018-09-14,0.004224641314812874,0
2018-09-17,0.004266742943934841,0
2018-09-18,0.004282946365238257,0
2018-09-19,0.004262546002216237,0
2018-09-20,0.004353947646404519,0
2018-09-21,0.004285357714148358,0
2018-09-24,0.004235768437062168,0
2018-09-25,0.004134894136493383,0
2018-09-26,0.004154871089221003,0
2018-09-27,0.0037285840756596587,0
2018-09-28,0.0034582782347596665,0
2018-10-01,0.003552207697625052,0
2018-10-02,0.0035118118478674808,0
2018-10-03,0.003494709360557463,0
2018-10-04,0.003682626373596802,0
2018-10-05,0.0037169693619528202,0
2018-10-08,0.0035046824924688715,0
2018-10-09,0.003313498515147619,0
2018-10-10,0.00639637543843617,1
2018-10-11,0.007220907042047749,1
2018-10-12,0.007716790660379072,1
2018-10-15,0.007747571681358505,1
2018-10-16,0.008630314048436364,1
2018-10-17,0.00862816740735232,1
2018-10-18,0.008933121967074586,1
2018-10-19,0.008930743477344781,1
2018-10-22,0.00892644709232325,1
2018-10-23,0.008969402566332317,1
2018-10-24,0.010178961331508214,1
2018-10-25,0.01058089813646706,1
2018-10-26,0.010809693730170822,2
2018-10-29,0.010814815330709594,2
2018-10-30,0.01132461950434369,2
2018-10-31,0.011574411281872284,2
2018-11-01,0.011606369481120449,2
2018-11-02,0.011597451048785155,2
2018-11-05,0.01172720411214307,2
2018-11-06,0.011791901260315879,2
2018-11-07,0.012410661800786878,2
2018-11-08,0.012424080619698642,2
2018-11-09,0.012474453678780792,2
2018-11-12,0.012743350001198629,2
2018-11-13,0.012737940707996208,2
2018-11-14,0.012745270005575694,2
2018-11-15,0.01291573650062526,2
2018-11-16,0.012918469678297071,2
2018-11-19,0.013209286876952508,2
2018-11-20,0.013539361739873076,2
2018-11-21,0.012554889577336718,2
2018-11-23,0.012096653177932118,2
2018-11-26,0.012148203550171634,2
2018-11-27,0.012144603672200271,2
2018-11-28,0.012309013973188784,2
2018-11-29,0.012309742751456718,2
2018-11-30,0.012219154277040649,2
2018-12-03,0.012338267647902119,2
2018-12-04,0.013564417469531199,2
2018-12-06,0.013512694216352915,2
2018-12-07,0.013064447956836943,2
2018-12-10,0.012771957260355554,2
2018-12-11,0.01248516484799796,2
2018-12-12,0.012494351716525168,2
2018-12-13,0.012097771217404102,2
2018-12-14,0.012287576482648003,2
2018-12-17,0.01259735856524306,2
2018-12-18,0.012604584503816938,2
2018-12-19,0.012599726128930904,2
2018-12-20,0.012658524720600054,2
2018-12-21,0.012152838876681997,2
2018-12-24,0.012918009332941295,2
2018-12-26,0.016154406219681623,2
2018-12-27,0.016119887420963774,2
2018-12-28,0.016116983285257964,2
2018-12-31,0.01623054410838979,2
2019-01-02,0.016100655909393788,2
2019-01-03,0.016466342254134184,2
2019-01-04,0.017599703369939667,2
2019-01-07,0.017374327500085267,2
2019-01-08,0.017453132039164716,2
2019-01-09,0.01740250524856807,2
2019-01-10,0.017217929994695815,2
2019-01-11,0.017211962964259444,2
2019-01-14,0.01668934083025034,2
2019-01-15,0.01675653865354956,2
2019-01-16,0.016649748320983992,2
2019-01-17,0.016628344837663064,2
2019-01-18,0.015850568668960844,2
2019-01-22,0.01600957057746357,2
2019-01-23,0.015490316366749291,2
2019-01-24,0.015497854272482512,2
2019-01-25,0.015547854318161762,2
2019-01-28,0.015670357793060537,2
2019-01-29,0.015670548018864645,2
2019-01-30,0.015477911902801116,2
2019-01-31,0.015066891485770192,2
2019-02-01,0.015069806450531867,2
2019-02-04,0.01482441535413869,2
2019-02-05,0.014494182843579357,2
2019-02-06,0.013938502859797041,2
2019-02-07,0.012801950055159661,2
2019-02-08,0.009892454644468657,1
2019-02-11,0.0098124484875324,1
2019-02-12,0.009900671004552912,1
2019-02-13,0.009857801087327896,1
2019-02-14,0.009931362141024646,1
2019-02-15,0.008888650399101503,1
2019-02-19,0.006836180849794143,1
2019-02-20,0.006779164624901236,1
2019-02-21,0.006767426725401747,1
2019-02-22,0.006799911645235384,1
2019-02-25,0.006777384052940103,1
2019-02-26,0.006794781999066105,1
2019-02-27,0.006678577828546571,1
2019-02-28,0.006710052630097593,1
2019-03-01,0.006733075871230399,1
2019-03-04,0.006783443328826103,1
2019-03-05,0.006433347227189303,1
2019-03-06,0.006130291700305717,0
2019-03-07,0.006339186806539239,1
2019-03-08,0.006361670450404895,1
2019-03-11,0.006585390412784926,1
2019-03-12,0.00616566559095315,0
2019-03-13,0.006249376807828464,0
2019-03-14,0.005887320757910072,0
2019-03-15,0.0055733923418856855,0
2019-03-18,0.005595990350319197,0
2019-03-19,0.005523063996745554,0
2019-03-20,0.005560000469929473,0
2019-03-21,0.005759892836590041,0
2019-03-22,0.006383751905208875,1
2019-03-25,0.006383604668654434,1
2019-03-26,0.006550464446143767,1
2019-03-27,0.006335650659143169,1
2019-03-28,0.006316867338138672,1
2019-03-29,0.006355207882119079,1
2019-04-01,0.006287030465807954,0
2019-04-02,0.006287594516622006,0
2019-04-03,0.0062721529426382015,0
2019-04-04,0.006234586275635887,0
2019-04-05,0.0062049878005289195,0
2019-04-08,0.006205089857312745,0
2019-04-09,0.006349878754641631,1
2019-04-10,0.0063590933509648905,1
2019-04-11,0.006309321236070857,1
2019-04-12,0.00633543664457583,1
2019-04-15,0.006221797729891965,0
2019-04-16,0.006203476512411982,0
2019-04-17,0.0060094826432488865,0
2019-04-18,0.005774161588860555,0
2019-04-22,0.005702032201059603,0
2019-04-23,0.0053801124712392345,0
2019-04-24,0.0054783852340518305,0
2019-04-25,0.0053607524620388845,0
2019-04-26,0.005393444339974858,0
2019-04-29,0.005384707080958943,0
2019-04-30,0.005374233074809599,0
2019-05-01,0.005780693343563752,0
2019-05-02,0.005771573652163979,0
2019-05-03,0.005725473051524818,0
2019-05-06,0.0046819658659114465,0
2019-05-07,0.005558542410899692,0
2019-05-08,0.005361966481428893,0
2019-05-09,0.005304776804496085,0
2019-05-10,0.005396045238426165,0
2019-05-13,0.006704510182215511,1
2019-05-14,0.006585270398635863,1
2019-05-15,0.006619019487655094,1
2019-05-16,0.00691589927732678,1
2019-05-17,0.006981408665358056,1
2019-05-20,0.00692851926982263,1
2019-05-21,0.007080940474020604,1
2019-05-22,0.007018396751584644,1
2019-05-23,0.007287427771911621,1
2019-05-24,0.007299809257889392,1
2019-05-28,0.007377630969695265,1
2019-05-29,0.007430900382545292,1
2019-05-30,0.007431453470874635,1
2019-05-31,0.007734005444538242,1
2019-06-03,0.007762515573121402,1
2019-06-04,0.008854681720995378,1
2019-06-05,0.008927189339901534,1
2019-06-06,0.008996424677301726,1
2019-06-07,0.009165149953243624,1
2019-06-10,0.009117788418580746,1
2019-06-11,0.009111933345328616,1
2019-06-12,0.009080455174650564,1
2019-06-13,0.008942797824937232,1
2019-06-14,0.008928299040266017,1
2019-06-17,0.008782813118677594,1
2019-06-18,0.00889826166674357,1
2019-06-19,0.008438563317770383,1
2019-06-20,0.008662960367449724,1
2019-06-21,0.008648194269582738,1
2019-06-24,0.008624832568529618,1
2019-06-25,0.007701211442378981,1
2019-06-26,0.007619386412697892,1
2019-06-27,0.007623525287480936,1
2019-06-28,0.0074710356217279755,1
2019-07-01,0.007394265676220087,1
2019-07-02,0.007347901899670078,1
2019-07-03,0.007354156210198268,1
2019-07-05,0.007311958922076741,1
2019-07-08,0.0069939186411292235,1
2019-07-09,0.006995190373126723,1
2019-07-10,0.0066324758752426645,1
2019-07-11,0.0064422338300244375,1
2019-07-12,0.006444305176688707,1
2019-07-15,0.005745677676263628,0
2019-07-16,0.005850725577582477,0
2019-07-17,0.00493593200710145,0
2019-07-18,0.004812977737254537,0
2019-07-19,0.00492961205543276,0
2019-07-22,0.004721459781156692,0
2019-07-23,0.0048346304446365345,0
2019-07-24,0.004835783843255315,0
2019-07-25,0.004937701851695554,0
2019-07-26,0.005018810637957713,0
2019-07-29,0.0050596362043763545,0
2019-07-30,0.005112161243596682,0
2019-07-31,0.005424174406679043,0
2019-08-01,0.005705973390787098,0
2019-08-02,0.005441687845336645,0
2019-08-05,0.007393063039199101,1
2019-08-06,0.00779198626857722,1
2019-08-07,0.007622167883433784,1
2019-08-08,0.0083628167634521,1
2019-08-09,0.008411243072814845,1
2019-08-12,0.008627796997431185,1
2019-08-13,0.00888808894355668,1
2019-08-14,0.010187385393619075,1
2019-08-15,0.010051723634051981,1
2019-08-16,0.010515242900653385,1
2019-08-19,0.010769468186734571,2
2019-08-20,0.010841342886179047,2
2019-08-21,0.01100429367091868,2
2019-08-22,0.010973832904859003,2
2019-08-23,0.011732416802620414,2
2019-08-26,0.01196894988433453,2
2019-08-27,0.0119690284423247,2
2019-08-28,0.012053736079288866,2
2019-08-29,0.012285001701058096,2
2019-08-30,0.012253491119872595,2
2019-09-03,0.012281258664998723,2
2019-09-04,0.012382151180497084,2
2019-09-05,0.012544757630968293,2
2019-09-06,0.012524968146835782,2
2019-09-09,0.012441768920462027,2
2019-09-10,0.012435263788471528,2
2019-09-11,0.012479581359352527,2
2019-09-12,0.01229747680173154,2
2019-09-13,0.012154034091807063,2
2019-09-16,0.012071133017495985,2
2019-09-17,0.010791476749614016,2
2019-09-18,0.010621861587690974,1
2019-09-19,0.010616780645666294,1
2019-09-20,0.010165985073940719,1
2019-09-23,0.010088477180129125,1
2019-09-24,0.009869579671532486,1
2019-09-25,0.009670255490161093,1
2019-09-26,0.00798256949830908,1
2019-09-27,0.008046470591806966,1
2019-09-30,0.007641910024995949,1
2019-10-01,0.007870394774223443,1
2019-10-02,0.008558707566915309,1
2019-10-03,0.008469096298877198,1
2019-10-04,0.00884331796204819,1
2019-10-07,0.007534110663979636,1
2019-10-08,0.0078104661493828414,1
2019-10-09,0.00793774147055936,1
2019-10-10,0.007945959713822556,1
2019-10-11,0.007834552695701838,1
2019-10-14,0.007844076194617994,1
2019-10-15,0.007905834561273408,1
2019-10-16,0.007709695434860698,1
2019-10-17,0.007445241954470752,1
2019-10-18,0.0074878805369127995,1
2019-10-21,0.007554371096788471,1
2019-10-22,0.00757621254325169,1
2019-10-23,0.007525190810342246,1
2019-10-24,0.0075161905164104715,1
2019-10-25,0.007556069853026087,1
2019-10-28,0.00754090213288151,1
2019-10-29,0.007508484646399041,1
2019-10-30,0.007544039046155031,1
2019-10-31,0.0075924320765992,1
2019-11-01,0.007733412734787846,1
2019-11-04,0.007736011529925819,1
2019-11-05,0.007609885246781304,1
2019-11-06,0.00757145536358409,1
2019-11-07,0.0075917371521381635,1
2019-11-08,0.007545457141311147,1
2019-11-11,0.00756538540663681,1
2019-11-12,0.006984523879429846,1
2019-11-13,0.0057387041266986644,0
2019-11-14,0.005631629349811161,0
2019-11-15,0.005281858538292924,0
2019-11-18,0.005218754787942235,0
2019-11-19,0.004234329086102341,0
2019-11-20,0.004088110507285126,0
2019-11-21,0.003913789030060393,0
2019-11-22,0.0035807754647817183,0
2019-11-25,0.003603071815335126,0
2019-11-26,0.003355427128707178,0
2019-11-27,0.0032543925763236095,0
2019-11-29,0.003380953534133889,0
2019-12-02,0.0036975318325198755,0
2019-12-03,0.0038794202804255783,0
2019-12-04,0.003934277740593635,0
2019-12-05,0.003910410212524517,0
2019-12-06,0.004150289649772374,0
2019-12-09,0.004173300846710371,0
2019-12-10,0.004179239530306752,0
2019-12-11,0.0041856662630683755,0
2019-12-12,0.0043988428736996535,0
2019-12-13,0.004291939766593904,0
2019-12-16,0.00414745688825852,0
2019-12-17,0.004137732517806825,0
2019-12-18,0.004142185544974844,0
2019-12-19,0.004171396834712923,0
2019-12-20,0.0041607708133125565,0
2019-12-23,0.004154983642244888,0
2019-12-24,0.004106295967490784,0
2019-12-26,0.0041155858589534775,0
2019-12-27,0.004119206626981361,0
2019-12-30,0.004333894885781109,0
2019-12-31,0.00417573717183393,0
2020-01-02,0.004344943927906473,0
2020-01-03,0.004599145161024457,0
2020-01-06,0.00460715887315913,0
2020-01-07,0.004630190865599687,0
2020-01-08,0.004649080132158201,0
2020-01-09,0.004699017020083899,0
2020-01-10,0.004749956475554115,0
2020-01-13,0.004861845987557726,0
2020-01-14,0.0047972200516375645,0
2020-01-15,0.0044341931991034094,0
2020-01-16,0.0042505426353812315,0
2020-01-17,0.004167179455422192,0
2020-01-21,0.004328978334714827,0
2020-01-22,0.0041440338268162215,0
2020-01-23,0.004077501789374165,0
2020-01-24,0.004427671770281995,0
2020-01-27,0.005364287154138592,0
2020-01-28,0.005305538727795625,0
2020-01-29,0.005319681542032656,0
2020-01-30,0.005260877469567259,0
2020-01-31,0.006303114986098678,1
2020-02-03,0.006379665600970282,1
2020-02-04,0.00669998538574738,1
2020-02-05,0.0069579803138246216,1
2020-02-06,0.0069574571934038956,1
2020-02-07,0.007005818113694892,1
2020-02-10,0.0070519264049820375,1
2020-02-11,0.00707519606976034,1
2020-02-12,0.00703151128711039,1
2020-02-13,0.007033944297497795,1
2020-02-14,0.0069219904692070745,1
2020-02-18,0.006796382282199704,1
2020-02-19,0.006803702606017644,1
2020-02-20,0.006799616640390019,1
2020-02-21,0.006963519089630111,1
2020-02-24,0.008904739240230055,1
2020-02-25,0.010602872150823036,1
2020-02-26,0.010497957898090774,1
2020-02-27,0.012764422268403363,2
2020-02-28,0.012791608083774053,2
2020-03-02,0.015210623593179325,2
2020-03-03,0.01570438402004567,2
2020-03-04,0.01760473394659657,2
2020-03-05,0.01857716322592718,2
2020-03-06,0.01873144181101193,2
2020-03-09,0.023483611247462004,2
